rxn_ID,ctrl_score,mean_flux,kapp,Control_score,v_Control,FeLim_score,v_FeLim,FeEX_score,v_FeEX,ZnLim_score,v_ZnLim,ZnEx_score,v_ZnEx
rxn00117_d0_f,34.925763610253135,0.0,0.0,21.8164710343495,0.0,28.4087316939346,0.0,14.633000504138732,0.0,15.322462893280331,0.0,15.450162753579136,0.0
rxn00117_d0_r,34.925763610253135,2.4629195420560746,0.0705187027416356,21.8164710343495,1.5384692357427958,28.4087316939346,2.003346905591456,14.633000504138732,1.0319002127695631,15.322462893280331,1.0805202060409775,15.450162753579136,1.0895254345295373
rxn00121_d0,56.940437379524184,1.2392810607476634,0.02176451600621722,43.72810654265314,0.9517210747691461,66.837364950859,1.4546828992863523,38.9144498895968,0.8469541674952675,27.55353938810613,0.5996894490403725,37.85647294246753,0.8239278112952637
rxn00122_d0,14.28945054935243,1.2392810607476634,0.08672699180892054,20.02297544989684,1.7365324278334204,33.91526605225217,2.941369001111035,13.68620994906666,1.186963818147871,23.0044236994999,1.9951044657554653,23.4770368027405,2.0360927784890017
rxn00124_d0_f,14.815433304932528,1.2419444205607477,0.08382774874004292,13.055068113823166,1.0943769696297145,13.425045110117232,1.1253913083146492,14.253499317573466,1.1948387594599217,17.274529243027136,1.4480848969870026,16.052454665636535,1.3456411363719092
rxn00124_d0_r,14.815433304932528,1.2419444205607477,0.08382774874004292,13.055068113823166,1.0943769696297145,13.425045110117232,1.1253913083146492,14.253499317573466,1.1948387594599217,17.274529243027136,1.4480848969870026,16.052454665636535,1.3456411363719092
rxn00148_d0_f,169.15372650739644,0.0,0.0,166.67831908685403,0.0,130.93157307673562,0.0,166.95982628854733,0.0,157.02988211048728,0.0,136.1226747661984,0.0
rxn00148_d0_r,169.15372650739644,5.977676957943989,0.0353387246108504,166.67831908685403,5.890199216809784,130.93157307673562,4.626954803824194,166.95982628854733,5.900147322286395,157.02988211048728,5.549235759576813,136.1226747661984,4.81040171685504
rxn00151_d0,132.055293791762,0.0,0.0,132.97033053784793,0.0,128.81301938984652,0.0,134.61574893388766,0.0,131.49701299036144,0.0,133.7653401100657,0.0
rxn00154_c0,114.35796905623043,0.33542443925233134,0.0029331094458961695,108.94115643172432,0.31953633497674283,63.17851964556074,0.1853095127501309,108.40992606135607,0.3179781781594688,110.51576343331648,0.32415482964668707,102.75084052426432,0.3013794609154906
rxn00154_d0,24.406904205610854,1.8477196666666689,0.07570479447540505,28.84577040143283,2.1837631197251945,29.18649948542815,2.2095579450008533,25.79971540677887,1.9531621523941356,33.80562612851783,2.5592479781718254,40.1949320929742,3.0429490730514743
rxn00161_d0_f,366.18394796377544,1.2328758987538941,0.0033668212536608942,409.3875165074145,1.3783345915606133,338.4321766447483,1.1394406452502568,385.9139897931446,1.2993034229206326,435.0687160742188,1.464798600081637,353.2184986066378,1.189223548295019
rxn00161_d0_r,366.18394796377544,1.5494367429906766,0.004231307111102406,409.3875165074145,1.7322443097943765,338.4321766447483,1.4320104756627892,385.9139897931446,1.632920609285634,435.0687160742188,1.8409093521430357,353.2184986066378,1.4945759449271818
rxn00175_d0,144.53825748048794,0.04677467133956408,0.0003236144682723774,143.7989162226812,0.04653540981154713,139.2624181523324,0.04506733340069253,143.42473110816553,0.0464143180946777,147.27460595263585,0.04766019329538616,136.9508475393914,0.04431927570591157
rxn00179_d0_f,52.6127854243565,1.2999753722741223,0.024708354856884523,55.466987695554,1.3704980148241959,139.6724178987342,3.451075665160994,71.10479444399584,1.7568824931480804,72.8428006629471,1.7998257675494,175.41910162005013,4.3343174115040854
rxn00179_d0_r,52.6127854243565,1.2414450404984423,0.023595881314501344,55.466987695554,1.3087924585371986,139.6724178987342,3.2956937956479657,71.10479444399584,1.6777802905925405,72.8428006629471,1.7187900790587796,175.41910162005013,4.139168302123153
rxn00187_d0,119.59549261394518,2.3689548691589115,0.019808061469389227,119.5954926139452,2.368954869158912,119.5954926139452,2.368954869158912,119.5954926139452,2.368954869158912,86.9829369503074,1.7229633618996967,110.09804158064075,2.180828775288703
rxn00191_d0_f,290.9862488454337,0.0,0.0,287.4633014280297,0.0,293.0806589908299,0.0,287.2857206488776,0.0,257.98909177144367,0.0,278.3134714955787,0.0
rxn00191_d0_r,290.9862488454337,0.0,0.0,287.4633014280297,0.0,293.0806589908299,0.0,287.2857206488776,0.0,257.98909177144367,0.0,278.3134714955787,0.0
rxn00192_d0,167.60908216895072,0.0,0.0,163.55733716779926,0.0,152.17275006096426,0.0,159.15099813782726,0.0,171.1051725535615,0.0,155.0847642892261,0.0
rxn00211_d0_f,78.92267153222475,1.2652385965731978,0.01603137060631039,89.01467547396271,1.4270272519235443,44.19853731492065,0.7085631319523319,98.5728432269806,1.580257781489459,153.60742248698045,2.46253751776888,157.49706155065377,2.524893763123409
rxn00211_d0_r,78.92267153222475,1.241198054517134,0.015726761783657346,89.01467547396271,1.3999125964285777,44.19853731492065,0.6950998675378472,98.5728432269806,1.5502316237685252,153.60742248698045,2.4157473416543525,157.49706155065377,2.4769187686331504
rxn00213_d0_f,119.70793780582603,0.0,0.0,119.66758894397144,0.0,119.7584889084939,0.0,119.63477080575876,0.0,119.61909558044177,0.0,119.6084257466955,0.0
rxn00213_d0_r,119.70793780582603,2.4629195420560746,0.020574404564976202,119.66758894397144,2.4620893882485415,119.7584889084939,2.4639596008935687,119.63477080575876,2.461414174595885,119.61909558044177,2.461091666168566,119.6084257466955,2.460872140692429
rxn00237_d0_f,34.925763610253135,1.2649149828660236,0.03621724629936748,21.8164710343495,0.7901325048340522,28.4087316939346,1.0288860328118765,14.633000504138732,0.5299669833571609,15.322462893280331,0.5549374125188525,15.450162753579136,0.5595623498116892
rxn00237_d0_r,34.925763610253135,1.2417467492211838,0.03555388976110017,21.8164710343495,0.7756604061314971,28.4087316939346,1.0100409148988232,14.633000504138732,0.5202600867982716,15.322462893280331,0.5447731565762368,15.450162753579136,0.5493133833318083
rxn00239_d0_f,5.35186966530651,1.2419444205607477,0.23205804666949406,4.091971638400836,0.9495749454342673,4.444386664470787,1.0313556880010388,5.894521807329739,1.3678712166596751,15.834272847990825,3.6744704275365576,7.69532098802906,1.7857611569767848
rxn00239_d0_r,5.35186966530651,1.2419444205607477,0.23205804666949406,4.091971638400836,0.9495749454342673,4.444386664470787,1.0313556880010388,5.894521807329739,1.3678712166596751,15.834272847990825,3.6744704275365576,7.69532098802906,1.7857611569767848
rxn00248_d0_f,139.04261191249984,0.0,0.0,132.29776147753003,0.0,67.9587461636962,0.0,119.3597175789796,0.0,128.22315226281668,0.0,129.95966682089167,0.0
rxn00248_d0_r,139.04261191249984,0.0,0.0,132.29776147753003,0.0,67.9587461636962,0.0,119.3597175789796,0.0,128.22315226281668,0.0,129.95966682089167,0.0
rxn00257_c0_f,100.17857273620378,1.237990660436137,0.012357838873349576,93.18395870990844,1.1515523473179083,116.90938609848,1.4447473561872306,97.87273199069068,1.209495452035482,119.5954926139452,1.477941827702004,106.88108121935944,1.3208191803182334
rxn00257_c0_r,100.17857273620378,1.5480433940810203,0.015452839382703335,93.18395870990844,1.4399567469886747,116.90938609848,1.8065819657102615,97.87273199069068,1.5124116073985137,119.5954926139452,1.8480899382585783,106.88108121935944,1.6516161811324315
rxn00260_d0_f,252.61750259199107,1.2373956604361371,0.004898297417003153,256.2993996348404,1.2554306872107976,250.60899031618564,1.2275573699435403,254.46230829927788,1.2464320674670128,256.40091796766046,1.2559279541982284,246.93246789147304,1.2095486696470164
rxn00260_d0_r,252.61750259199107,1.7608768909656816,0.006970526083498334,256.2993996348404,1.7865416503396185,250.60899031618564,1.7468765037581533,254.46230829927788,1.773736157267311,256.40091796766046,1.7872492865264937,246.93246789147304,1.7212492083001276
rxn00272_d0_f,239.19098522789037,0.0,0.0,239.1909852278904,0.0,239.1909852278904,0.0,239.1909852278904,0.0,239.1909852278904,0.0,239.1909852278904,0.0
rxn00272_d0_r,239.19098522789037,0.0,0.0,239.1909852278904,0.0,239.1909852278904,0.0,239.1909852278904,0.0,239.1909852278904,0.0,239.1909852278904,0.0
rxn00275_d0_f,358.7864778418356,0.0,0.0,358.7864778418356,0.0,358.7864778418356,0.0,358.7864778418356,0.0,358.7864778418356,0.0,358.7864778418356,0.0
rxn00275_d0_r,358.7864778418356,0.0,0.0,358.7864778418356,0.0,358.7864778418356,0.0,358.7864778418356,0.0,358.7864778418356,0.0,358.7864778418356,0.0
rxn00300_d0,253.62069893586795,0.0,0.0,249.451192342187,0.0,284.19265573978134,0.0,212.82508890785587,0.0,185.56747377400927,0.0,182.6002237593417,0.0
rxn00313_d0,42.40196637464943,0.05756895482866057,0.0013576954030858088,37.99050628141597,0.051579535739181004,63.9196273770423,0.08678338425676815,36.8504949137049,0.05003174754577412,42.4806736060946,0.057675815274983284,42.60968722524893,0.05785097647264459
rxn00330_c0,0.19529657723554236,5.7029595015576326e-05,0.0002920153328995333,0.036155788746979,1.0558044687194272e-05,0.0446967938636333,1.3052149139630697e-05,0.0,0.0,0.2559058956076763,7.472844529682881e-05,0.1357809528754001,3.96501201553258e-05
rxn00333_d0,238.10472199151536,0.0,0.0,228.21212359364307,0.0,239.98251454995025,0.0,203.29427001140365,0.0,197.7278709245354,0.0,212.8008626269593,0.0
rxn00337_d0_f,197.9726348833049,1.4377985996884557,0.007262612838062023,196.7029799251524,1.4285775872894682,179.00769577685833,1.3000635894609123,195.74818525764783,1.4216432832795365,175.1516014320584,1.2720582691675901,165.2192847296619,1.1999236983730672
rxn00337_d0_r,197.9726348833049,1.2402590124610593,0.00626480024975235,196.7029799251524,1.2323048777621262,179.00769577685833,1.1214474572104547,195.74818525764783,1.2263232798906814,175.1516014320584,1.0972897963960837,165.2192847296619,1.0350658162382904
rxn00338_d0,59.1979630105746,0.0,0.0,60.22701968220207,0.0,57.98729863378156,0.0,44.11538319506254,0.0,51.23623083216713,0.0,36.1677657825745,0.0
rxn00361_d0_f,30.22666453086663,1.2419444205607477,0.04108770980312792,27.7199787099587,1.1389504409836673,47.1226451379216,1.9361615685826996,17.016784230602536,0.6991806922494403,7.83182493179991,0.3217917500266968,12.59054699491775,0.5173167411898247
rxn00361_d0_r,30.22666453086663,1.2419444205607477,0.04108770980312792,27.7199787099587,1.1389504409836673,47.1226451379216,1.9361615685826996,17.016784230602536,0.6991806922494403,7.83182493179991,0.3217917500266968,12.59054699491775,0.5173167411898247
rxn00391_d0_f,18.469392932945258,0.0,0.0,11.93831146525902,0.0,10.59420788949437,0.0,13.394664431861798,0.0,11.07519789275193,0.0,10.799530121294085,0.0
rxn00391_d0_r,18.469392932945258,0.0,0.0,11.93831146525902,0.0,10.59420788949437,0.0,13.394664431861798,0.0,11.07519789275193,0.0,10.799530121294085,0.0
rxn00394_d0_f,40.01988587720309,1.2419444205607477,0.031033182462626874,40.34825513109774,1.252134763531977,49.880613253433374,1.5479541724415222,34.00075944551127,1.0551517717404355,36.801173912568295,1.142057544867596,38.06141917451463,1.1811669660292377
rxn00394_d0_r,40.01988587720309,1.2419444205607477,0.031033182462626874,40.34825513109774,1.252134763531977,49.880613253433374,1.5479541724415222,34.00075944551127,1.0551517717404355,36.801173912568295,1.142057544867596,38.06141917451463,1.1811669660292377
rxn00409_d0_f,34.925763610253135,1.2419444205607477,0.03555954951822874,21.8164710343495,0.7757838820589541,28.4087316939346,1.0102017014205418,14.633000504138732,0.5203429060271874,15.322462893280331,0.5448598779948244,15.450162753579136,0.5494008275005906
rxn00409_d0_r,34.925763610253135,1.2419444205607477,0.03555954951822874,21.8164710343495,0.7757838820589541,28.4087316939346,1.0102017014205418,14.633000504138732,0.5203429060271874,15.322462893280331,0.5448598779948244,15.450162753579136,0.5494008275005906
rxn00414_d0,98.63807322733668,0.1318000249221211,0.0013361982914888678,83.78665953496966,0.11195559132018591,68.46204415208884,0.09147886642785653,86.71542960375577,0.11586900888226165,79.1430308820656,0.10575078264786676,72.58292479903406,0.09698518010773428
rxn00416_d0,47.45623440461434,0.03358181308411267,0.000707637542367824,20.459739488469975,0.014478079769106814,35.103007580267054,0.024840206013819276,25.469942475538364,0.01802348749763982,7.426220518506738,0.005255072436797616,12.650476829930366,0.008951952333713025
rxn00420_d0,17.815848083256245,0.30762109968847706,0.017266710978389326,12.618875774960868,0.21788648087844792,24.37395760586873,0.4208580813800496,12.751171360457066,0.2201707905169276,14.099573791697102,0.24345326557970676,9.812260704819613,0.169425469634727
rxn00459_d0_f,5.734705954638656,5.695849107476705,0.9932242651202506,6.29248238623267,6.249846193848065,5.243102092735096,5.207576223007265,5.166666732285293,5.131658768295307,7.886081480134841,7.832647482785346,5.88377979086147,5.843912858907766
rxn00459_d0_r,5.734705954638656,1.1985982725856699,0.20900779953960055,6.29248238623267,1.3151778971881853,5.243102092735096,1.095849231164037,5.166666732285293,1.0798736446694075,7.886081480134841,1.6482525371529793,5.88377979086147,1.2297558670635271
rxn00493_d0_f,252.61750259199107,1.2386984501557632,0.004903454580328175,256.2993996348404,1.2567524650748196,250.60899031618564,1.2288498014373197,254.46230829927788,1.2477443711509744,256.40091796766046,1.2572502556088734,246.93246789147304,1.2108221407141835
rxn00493_d0_r,252.61750259199107,1.2419444205607477,0.0049163039291329055,256.2993996348404,1.2600457454591707,250.60899031618564,1.2320699637674937,254.46230829927788,1.2510140461079686,256.40091796766046,1.2605448404376929,246.93246789147304,1.213995062125334
rxn00495_c0,397.7157933611236,0.33340899376946703,0.0008383096656831368,375.2094000840059,0.3145416667455933,401.4411004160045,0.3365319546812113,246.0360758178469,0.20625442046485012,369.6380980215106,0.3098711903761631,301.66092092489345,0.2528852657702146
rxn00499_c0_f,16.530302354204956,1.2409335171339564,0.07507022500518809,15.716381214753032,1.1798322740588214,10.15390550089572,0.7622559706336588,12.854895815678626,0.9650199213012454,20.746219547370725,1.5574233694281516,19.410645291591077,1.457161509535637
rxn00499_c0_r,16.530302354204956,1.2652292336448387,0.07653999343351342,15.716381214753032,1.2029317149757908,10.15390550089572,0.7771798603630742,12.854895815678626,0.9839136413205412,20.746219547370725,1.587915507925983,19.410645291591077,1.4856906631586393
rxn00506_d0_f,127.54241906735949,1.2419444205607477,0.00973750090081665,124.56908904147576,1.2129916167552797,123.83547954292337,1.2058480936022782,125.3701984535614,1.2207924203771163,122.80574571644206,1.195821059539315,121.88779903767664,1.1868825529279352
rxn00506_d0_r,127.54241906735949,1.2419444205607477,0.00973750090081665,124.56908904147576,1.2129916167552797,123.83547954292337,1.2058480936022782,125.3701984535614,1.2207924203771163,122.80574571644206,1.195821059539315,121.88779903767664,1.1868825529279352
rxn00527_d0_f,360.74134475440746,1.2419444205607477,0.003442755976324984,368.35318273794,1.268150121269372,388.37262630848943,1.3370721802645817,449.2973114065924,1.5468210039917936,559.7814437526611,1.9271909109153018,411.3401442382725,1.4161437398786936
rxn00527_d0_r,360.74134475440746,1.2419444205607477,0.003442755976324984,368.35318273794,1.268150121269372,388.37262630848943,1.3370721802645817,449.2973114065924,1.5468210039917936,559.7814437526611,1.9271909109153018,411.3401442382725,1.4161437398786936
rxn00533_d0,241.02633035665005,1.5136316043613953,0.0062799429511358916,241.1354621720617,1.5143169459363341,239.9053423391012,1.5065918635622815,240.9407061246574,1.5130938890692465,242.04326773782125,1.520017913100028,240.65521690077796,1.5113010330301195
rxn00611_d0_f,34.63268572991341,1.2389469735202492,0.035773921294533884,43.20426509218162,1.545585978995883,94.1750325970976,3.3690102040387324,30.737935603734726,1.0996164890444569,25.24718281547249,0.9031907309494213,30.28326383248845,1.0833510968850464
rxn00611_d0_r,34.63268572991341,1.3195634299065506,0.03810167770981733,43.20426509218162,1.6461549842318155,94.1750325970976,3.588226740326154,30.737935603734726,1.17116691583862,25.24718281547249,0.9619600227159714,30.28326383248845,1.1538431585468425
rxn00689_d0_f,51.270929984055215,1.2419444205607477,0.024223169366090706,48.62947262446383,1.1779599515660588,50.05640788212078,1.2125248459867295,39.6838810316519,0.9612693713334983,39.94631985187044,0.9676264713238891,34.70364692888373,0.8406323171793642
rxn00689_d0_r,51.270929984055215,1.2419444205607477,0.024223169366090706,48.62947262446383,1.1779599515660588,50.05640788212078,1.2125248459867295,39.6838810316519,0.9612693713334983,39.94631985187044,0.9676264713238891,34.70364692888373,0.8406323171793642
rxn00692_d0_f,232.11591270598774,1.236936769470405,0.005328961530686545,215.15683935864112,1.1465625200063032,192.57040244653243,1.0262002665863974,185.24923830913397,0.9871860645383591,218.4646565175495,1.164189750396671,239.1909852278904,1.2746395587664416
rxn00692_d0_r,232.11591270598774,1.4286099641744738,0.006154726522278715,215.15683935864112,1.3242315056502894,192.57040244653243,1.185218163343559,185.24923830913397,1.140158400253157,218.4646565175495,1.3445902156490717,239.1909852278904,1.4721551006720734
rxn00693_d0_f,160.18223993182335,1.2715642850467272,0.007938235135105675,157.5493644319014,1.250663900246888,168.2034087140346,1.3352382088982895,154.42893552001922,1.2258932018219855,186.9357356431772,1.4839398246894955,174.0006938962464,1.3812584218199506
rxn00693_d0_r,160.18223993182335,1.2416895280373832,0.007751730332687758,157.5493644319014,1.221280187162448,168.2034087140346,1.3038674653900582,154.42893552001922,1.1970914637152148,186.9357356431772,1.4490754122485168,174.0006938962464,1.3488064567842506
rxn00710_c0,13.589276904612987,0.06474328971962523,0.00476429247663999,11.788798837009358,0.05616528560778595,20.26463730605794,0.09654665905908992,12.080570269466456,0.05755537004833978,15.036907329578122,0.07164022446224177,16.889146954132627,0.08046483577044128
rxn00711_d0,15.02465590355647,0.0,0.0,14.91038165022108,0.0,17.325516159680372,0.0,15.551398591622643,0.0,12.960194018454136,0.0,15.70673253140254,0.0
rxn00720_d0_f,12.99127467811936,1.2419444205607477,0.09559834976413059,12.4783913723222,1.1929136229049673,25.6388696391769,2.451033627322982,11.133903736938334,1.0643828236839916,15.993648107636568,1.528966365798266,15.209703631543931,1.454022567577104
rxn00720_d0_r,12.99127467811936,1.2419444205607477,0.09559834976413059,12.4783913723222,1.1929136229049673,25.6388696391769,2.451033627322982,11.133903736938334,1.0643828236839916,15.993648107636568,1.528966365798266,15.209703631543931,1.454022567577104
rxn00737_d0,45.109638202451016,0.049773147975077744,0.001103381670934646,42.17175617054824,0.04653154278970799,32.155549942028166,0.0354798444248575,33.89163956766746,0.037395413896887685,26.16825822651744,0.02887357648742411,25.726712530078306,0.028386383059093096
rxn00747_d0_f,119.59549261394518,19.329297766354784,0.16162229314736676,119.5954926139452,19.329297766354788,119.5954926139452,19.329297766354788,119.5954926139452,19.329297766354788,119.5954926139452,19.329297766354788,119.5954926139452,19.329297766354788
rxn00747_d0_r,119.59549261394518,1.0910555919003115,0.009122882209467912,119.5954926139452,1.0910555919003118,119.5954926139452,1.0910555919003118,119.5954926139452,1.0910555919003118,119.5954926139452,1.0910555919003118,119.5954926139452,1.0910555919003118
rxn00770_d0_f,36.724473686833555,1.4139540747663433,0.038501683831435644,45.87066971786112,1.766098022613298,68.79200597570048,2.6486080642066514,37.21088819154336,1.4326818522377045,33.857366814471355,1.3035656324557174,49.92048859629467,1.9220228686453258
rxn00770_d0_r,36.724473686833555,1.2397202585669782,0.033757332212263735,45.87066971786112,1.5484714364648637,68.79200597570048,2.3222345992697533,37.21088819154336,1.256140314595331,33.857366814471355,1.142934379388583,49.92048859629467,1.6851825177436424
rxn00777_d0_f,119.59549261394518,9.234535228971987,0.0772147430236448,119.5954926139452,9.234535228971987,119.5954926139452,9.234535228971987,119.5954926139452,9.234535228971987,119.5954926139452,9.234535228971987,119.5954926139452,9.234535228971987
rxn00777_d0_r,119.59549261394518,1.1776028177570095,0.009846548494585133,119.5954926139452,1.1776028177570095,119.5954926139452,1.1776028177570095,119.5954926139452,1.1776028177570095,119.5954926139452,1.1776028177570095,119.5954926139452,1.1776028177570095
rxn00781_d0_f,579.6625288893526,0.0,0.0,565.6839364964956,0.0,579.2450679683245,0.0,554.9666026130669,0.0,572.9510167636085,0.0,571.8778299881803,0.0
rxn00781_d0_r,579.6625288893526,0.0,0.0,565.6839364964956,0.0,579.2450679683245,0.0,554.9666026130669,0.0,572.9510167636085,0.0,571.8778299881803,0.0
rxn00782_d0_f,239.19098522789037,0.0,0.0,239.1909852278904,0.0,239.1909852278904,0.0,239.1909852278904,0.0,239.1909852278904,0.0,239.1909852278904,0.0
rxn00782_d0_r,239.19098522789037,0.0,0.0,239.1909852278904,0.0,239.1909852278904,0.0,239.1909852278904,0.0,239.1909852278904,0.0,239.1909852278904,0.0
rxn00789_d0,96.95499282371264,0.02278768847351997,0.00023503367706863157,70.51226736610647,0.016572757477502476,66.9970310297716,0.015746558555608428,64.6149901993541,0.015186698740307784,63.28307302552423,0.014873653349391691,56.31496828921727,0.01323591407101812
rxn00790_d0,120.75510280153021,0.06576330529594918,0.0005446006319421213,131.56828485600855,0.07165217107612327,17.703934106358734,0.00964157370218464,78.65033881764624,0.04283302422255209,116.06796509098648,0.0632106871367873,47.43465679237752,0.02583294406508643
rxn00791_d0,17.371990203874688,0.014392155763239952,0.0008284690236602766,16.0638701768641,0.013308418841632036,23.980587196161903,0.01986717366120438,14.624302641713868,0.012115781731293093,16.818246638976465,0.01393339637267056,16.782215826532735,0.013903545960663616
rxn00799_c0_f,39.621556818177055,1.2401653878504673,0.031300269031365284,29.8203887335532,0.9333861899801095,28.8742462546717,0.9037716758491157,30.865085459573965,0.9660854785607459,36.68800870785383,1.1483445427808971,32.27211625472,1.0101259209842326
rxn00799_c0_r,39.621556818177055,1.3992658348909384,0.03531577119274126,29.8203887335532,1.0531300253927642,28.8742462546717,1.019716274092852,30.865085459573965,1.0900242959347195,36.68800870785383,1.295665321043865,32.27211625472,1.1397146735572374
rxn00800_d0_f,15.153830931669262,1.264914982866026,0.0834716309406977,12.0091121082623,1.002420173826335,20.54026156543843,1.7145291328156744,15.0647655289089,1.2574805484372285,12.8593808267992,1.073393490500467,18.23075879137677,1.5217511696026818
rxn00800_d0_r,15.153830931669262,1.2417467492211838,0.08194276119486836,12.0091121082623,0.9840598056497398,20.54026156543843,1.6831257483368542,15.0647655289089,1.2344484841920667,12.8593808267992,1.0537331722042758,18.23075879137677,1.4938787140430334
rxn00802_d0_f,4.665255231734883,1.3084381246105798,0.28046442469215277,4.45251712210961,1.2487726530844314,7.527081272312233,2.1110785186501277,4.77128434239342,1.338175518132047,7.723407372368539,2.1661410053544734,7.392143605493243,2.0732333035564383
rxn00802_d0_r,4.665255231734883,1.2413722133956386,0.26608881009367746,4.45251712210961,1.1847649829438713,7.527081272312233,2.002872099227966,4.77128434239342,1.2695853732860596,7.723407372368539,2.0551122775822805,7.392143605493243,1.9669666960272838
rxn00830_d0_f,116.72960266571867,1.2419444205607477,0.010639498397997065,103.1423799461323,1.0973831862024792,87.01112348191882,0.9257547088938001,84.45282353801801,0.8985356807390714,91.0004011376271,0.9681986221208737,85.88449203339013,0.9137679154020459
rxn00830_d0_r,116.72960266571867,1.2419444205607477,0.010639498397997065,103.1423799461323,1.0973831862024792,87.01112348191882,0.9257547088938001,84.45282353801801,0.8985356807390714,91.0004011376271,0.9681986221208737,85.88449203339013,0.9137679154020459
rxn00832_d0,30.727474632770765,0.08923481308411133,0.0029040724677368264,29.04531994637,0.0843497139728604,35.268382717260444,0.10242193923080138,24.97922491514157,0.0725414793414684,26.13347986854979,0.07589351937241007,27.640861991630324,0.08027106629440693
rxn00834_d0_f,13.676237919461324,1.2419444205607477,0.09081038425000325,10.69167060524896,0.9709147159371229,13.219757882162966,1.2004912929712281,14.115616434740769,1.2818445523644701,30.850314718428525,2.801528933814025,23.95253257495904,2.1751386868927503
rxn00834_d0_r,13.676237919461324,1.2419444205607477,0.09081038425000325,10.69167060524896,0.9709147159371229,13.219757882162966,1.2004912929712281,14.115616434740769,1.2818445523644701,30.850314718428525,2.801528933814025,23.95253257495904,2.1751386868927503
rxn00838_d0,161.8289766048176,0.02278768847351997,0.00014081340036628266,143.7493624912442,0.020241836532877464,128.20974330337,0.018053649914635768,121.18840532962405,0.017064951439431694,118.54705691654154,0.01669301418783346,109.08038998540462,0.01535998062712503
rxn00839_d0_f,34.925763610253135,1.2419444205607477,0.03555954951822874,21.8164710343495,0.7757838820589541,28.4087316939346,1.0102017014205418,14.633000504138732,0.5203429060271874,15.322462893280331,0.5448598779948244,15.450162753579136,0.5494008275005906
