rxn_ID,subsystems,kapp,Pred_cold,Pred_control,FBA_cold,FBA_control,Vbf_cold,Vbf_control,RES_cold,RES_control
rxn00239_d0_r,,0.0337987962753505,0.016296744,0.015045047,0.0,0.0,1.107458019790991,1.0001112384567366,,
rxn00257_c0_f,,0.0092252487578528,0.0,0.0,0.0,0.0,0.8369093469182711,1.228214625941857,,
rxn00257_c0_r,,0.0115356972025273,0.018662394,0.018839122000000014,0.11589496603685745,0.06118486274110792,1.0465119223799864,1.535818967756312,,
rxn00260_d0_f,,0.0110970658305323,0.0,0.0,0.0,0.0,1.238054267909061,1.2369181497042638,,
rxn00260_d0_r,,0.0157916884657749,0.06389641600000001,0.07296979599999998,0.19331097101797753,0.10205538370255657,1.761814122860353,1.7601973689341857,,
rxn00313_d0,{'Lysine_and_threonine_metabolism_in_plants'},0.0003961721956289,0.001959652,0.003148578,0.021987977746123155,0.011608195302660782,0.088237808998589,0.0460944888018679,222.7259004,116.34963107
rxn00337_d0_f,,0.0048856598184295,0.0,0.0,0.07420942489316563,0.03917765914648029,1.6326618411537224,1.3824699608732114,,
rxn00337_d0_r,,0.0042144175289495,0.006387471999999998,0.002179861000000005,0.0,0.0,1.408349933871777,1.1925319921727668,,
rxn00361_d0_f,,0.0056821809053195,0.0,0.0,0.0,0.0,1.265568858569431,1.265568858569431,,
rxn00361_d0_r,,0.0056821809053195,0.014103173999999996,0.013523101999999995,0.0,0.0,1.265568858569431,1.265568858569431,,
rxn00394_d0_f,,0.0494524840513539,0.022726059,0.024641753000000002,0.0,0.0,1.0697320634871166,1.541349168282116,,
rxn00394_d0_r,,0.0494524840513539,0.0,0.0,0.0,0.0,1.0697320634871166,1.541349168282116,,
rxn00409_d0_f,,0.011152222692893,0.0,0.0,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn00409_d0_r,,0.011152222692893,0.015430212999999998,0.014357328999999995,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn00414_d0,"{'Arginine_metabolism_and_urea_cycle_in_plants', 'Pyrimidine_de_novo_biosynthesis_in_plants'}",0.0215791795225246,0.08419123,0.08758659,0.0501600742333434,0.026481195534194913,0.2267954716922058,0.1000176765218742,10.50992098,4.634915633
rxn00420_d0,"{'Alanine,_serine,_glycine_metabolism_in_plants'}",0.0063118630078992,0.06266411,0.05579585,0.11612400747168895,0.06130578144217522,0.1192432523744342,0.4226800315903845,18.89192656,66.96597044
rxn00459_d0_f,,0.2923322362431786,0.04592514,0.086282015,1.614215320430753,0.8521987295266933,8.1710588584537,3.0779450194660254,,
rxn00459_d0_r,,0.0615165371783179,0.0,0.0,0.0,0.0,1.7194656754657534,0.647703180655358,,
rxn00493_d0_f,,0.0111087493556523,0.0007455350000000003,0.0,0.0,0.0,1.23935775104234,1.238220436677604,,
rxn00493_d0_r,,0.011137859484627,0.0,0.0009444950000000001,0.14292185534980048,0.07545326946729533,1.2426054491246017,1.2414651544632742,,
rxn00495_c0,"{'Lignin_biosynthesis_in_plants', 'Phenylpropanoids_general_biosynthesis_in_plants'}",0.0017879163370121,2.63e-05,0.000532448,0.12597278917049728,0.06650528558816098,0.4019870565838345,0.1850806404284889,224.835496046,103.517506164
rxn00499_c0_f,,0.0764983277962941,0.0026123499999999994,0.0,0.0,0.0,2.7553508513538376,1.467605093806624,,
rxn00499_c0_r,,0.0779960564497903,0.0,1.9430000000000835e-05,0.008932615959362532,0.0047158293417059426,2.809296709248886,1.4963387179828846,,
rxn00506_d0_f,,0.0294616798620898,0.004517198,0.004730819999999997,0.0,0.0,1.6940016100532809,0.8167338063837084,,
rxn00506_d0_r,,0.0294616798620898,0.0,0.0,0.0,0.0,1.6940016100532809,0.8167338063837084,,
rxn00527_d0_f,,0.0037677578607002,0.00036930999999999943,0.0,0.0,0.0,1.4088993928389737,0.9556412299556803,,
rxn00527_d0_r,,0.0037677578607002,0.0,0.0009670260000000002,0.0,0.0,1.4088993928389737,0.9556412299556803,,
rxn00533_d0,"{'Acetyl-CoA_carboxylase_complexes_in_plants', 'Fatty_acid_biosynthesis_in_plants_(plastidial)'}",0.0898914468505561,0.0,0.006391645,0.5751230429220368,0.3036268583852219,0.7215687377756919,1.6421524858326202,8.02711229,18.26817282
rxn00611_d0_f,,0.0205779860706515,0.0,0.0,0.0,0.0,1.950217555545207,1.2160316323627642,,
rxn00611_d0_r,,0.0219169653425964,0.000460625,0.002233743,0.029775386531208446,0.015719431139019812,2.077115342028916,1.295157021221171,,
rxn00689_d0_f,,4.637371273357247,0.0,0.0,0.0,0.0,1.4944605990660609,1.451295281241198,,
rxn00689_d0_r,,4.637371273357247,0.007541656000000008,0.006083487999999998,0.0,0.0,1.4944605990660609,1.451295281241198,,
rxn00692_d0_f,,0.0066672245440133,0.0,0.0,0.0,0.0,0.9642974497122974,1.0476164083540682,,
rxn00692_d0_r,,0.0077003640380455,0.022940874,0.018863559,0.06985763763089062,0.036880203826158905,1.113723012435667,1.2099529066858297,,
rxn00693_d0_f,,2.22242991776862,0.0,0.0,0.01122303030791684,0.005925016352399698,4.830371401939521,1.3874353310273748,,
rxn00693_d0_r,,2.170215055693287,0.003365515999999999,0.001180888000000005,0.0,0.0,4.716884279349785,1.3548382426472945,,
rxn00710_c0,{'Pyrimidine_de_novo_biosynthesis_in_plants'},0.0010438219362796,0.0,0.0,0.024965516399243954,0.013180138416562768,0.1162430903256204,0.0562524262490821,111.3629502,53.89082591
rxn00720_d0_f,,0.0180412022749634,0.0,0.0,0.0,0.0,0.6744102078454521,1.3458920071275249,,
rxn00720_d0_r,,0.0180412022749634,0.0028417119999999997,0.002898932,0.0,0.0,0.6744102078454521,1.3458920071275249,,
rxn00737_d0,{'Branched-chain_amino_acid_metabolism_in_plants'},0.0010400993473805,0.003343642,0.002989003,0.01901043909300228,0.010036252188758846,0.1158285318433759,0.0310808991489443,111.3629502,29.88262537
rxn00747_d0_f,,5555.730669349318,0.0,,6.4000819100222275,,263.5176783512354,,,
rxn00747_d0_r,,313.5970632330304,0.0,,0.0,,14.874437757907415,,,
rxn00770_d0_f,,0.0208422726347737,0.0,0.0,0.06413160175951396,0.033857236299426156,1.6767752946569048,0.8559674219580534,,
rxn00770_d0_r,,0.0182739935341782,0.051143523999999996,0.05123370899999999,0.0,0.0,1.4701554590408394,0.7504912448094221,,
rxn00777_d0_f,,0.082922868071957,0.038705826,0.0415287,2.8286388163212703,1.4933338663367708,9.234535228971986,9.234535228971986,,
rxn00777_d0_r,,0.0105744578018032,0.0,0.0,0.0,0.0,1.1776028177570097,1.1776028177570097,,
rxn00789_d0,{'Histidine_Biosynthesis_in_plants'},0.0001023127010781,0.0,0.0,0.008703574524507077,0.004594910640636579,0.0227876884735199,0.0227876884735199,222.7259004,222.7259004
rxn00790_d0,{'Purine_de_novo_biosynthesis_in_plants'},0.0013579906665293,0.0,0.0,0.024965516399233365,0.013180138416561318,0.1521053981216172,0.0504123331644936,112.007690367,37.12273906
rxn00791_d0,{'Tryptophan_metabolism_in_plants'},0.0001344327043771,0.0,0.0,0.005496994436529572,0.00290204882566549,0.0149708225651234,0.0135038290420899,111.3629502,100.4504752
rxn00799_c0_f,,17.373274632623417,0.0,0.0,0.0,0.0,1.413514310743886,0.5834002073623215,,
rxn00799_c0_r,,19.602086844031906,0.032258149999999985,0.033951640000000005,0.05886364875782912,0.03107610617482855,1.5948536393049342,0.6582444456422892,,
rxn00800_d0_f,,0.0113584902375339,0.002529502000000017,0.0015119299999999947,0.008703574524496332,0.004594910640635108,1.2649149828660258,1.2649149828660258,,
rxn00800_d0_r,,0.0111504476740095,0.0,0.0,0.0,0.0,1.2417467492211838,1.2417467492211838,,
rxn00802_d0_f,,0.0302777255447613,0.024231195999999997,0.027257442,0.025194557834099535,0.013301057117632152,3.3718168425339323,1.1563243437777042,,
rxn00802_d0_r,,0.0287257964049866,0.0,0.0,0.0,0.0,3.198989435000445,1.0970552470456358,,
rxn00830_d0_f,,0.0081827662645797,0.0,0.0,0.0,0.0,1.041395762837766,1.3935624528054211,,
rxn00830_d0_r,,0.0081827662645797,0.0,0.0,0.0,0.0,1.041395762837766,1.3935624528054211,,
rxn00834_d0_f,,0.0284674424172861,0.00760746,0.005275487000000002,0.0,0.0,4.057556946197116,1.1613851405098472,,
rxn00834_d0_r,,0.0284674424172861,0.0,0.0,0.0,0.0,4.057556946197116,1.1613851405098472,,
rxn00838_d0,"{'Histidine_Biosynthesis_in_plants', 'Purine_de_novo_biosynthesis_in_plants'}",0.0002101940261128,0.0,0.0,0.00870357452449633,0.004594910640635107,0.0234078268659765,0.0200389043142467,111.3629502,95.33527039
rxn00839_d0_f,,0.011152222692893,0.0,0.0,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn00839_d0_r,,0.011152222692893,0.008842945,0.008059025000000001,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn00863_d0_f,,0.8740651759347036,0.019937038,0.019737006,0.008703574524507084,0.00459491064063656,1.3802488544657845,1.1448924543870305,,
rxn00863_d0_r,,0.858055763056225,0.0,0.0,0.0,0.0,1.3549681609951176,1.1239225581957817,,
rxn00899_d0_f,,0.0475051290632217,0.0,0.0,0.0,0.0,0.9445589171080228,0.9039299791210555,,
rxn00899_d0_r,,0.0475051290632217,0.0030562860000000053,0.001934766999999997,0.0,0.0,0.9445589171080228,0.9039299791210555,,
rxn00907_d0_f,,0.1297086877195579,0.037521362,0.028693734999999998,0.058634607322973764,0.030955187473759204,7.0382108866736575,0.9932695795220404,,
rxn00907_d0_r,,0.1147421966382374,0.0,0.0,0.0,0.0,6.226103985310172,0.8786607544338958,,
rxn00974_d0_f,,0.0069149903827821,0.002485275000000002,0.0024256709999999973,0.1129174273837366,0.05961291962720593,1.5401474595015718,1.5401474595015718,,
rxn00974_d0_r,,0.0055593792216113,0.0,0.0,0.0,0.0,1.238217742990654,1.238217742990654,,
rxn01007_d0,"{'UDP-D-glucuronate,_UDP-D-xylose_and_UDP-D-apiose_biosynthesis_in_plants'}",0.0001036864562311,0.001340356,0.00081663,0.008932615959362553,0.004715829341705959,0.02309855034729,0.0230988251527375,222.773071656,222.775722006
rxn01011_d0_f,,0.1937230267602565,0.0,0.0,0.0,0.0,0.3934956887046004,0.7303463420798773,,
rxn01011_d0_r,,0.1937230267602565,0.0009331110000000004,0.0014657969999999996,0.0,0.0,0.3934956887046004,0.7303463420798773,,
rxn01018_d0,{'Pyrimidine_de_novo_biosynthesis_in_plants'},0.0026145117583427,0.041113563,0.040900588,0.02496551639924386,0.01318013841656276,0.1092949291572809,0.056936555765637,41.80318899,21.77712744
rxn01019_d0,{'Arginine_metabolism_and_urea_cycle_in_plants'},0.0006195676057405,0.03150743,0.033930767,0.02519455783409954,0.013301057117632154,0.0683100815741976,0.0589663776747945,110.2544435,95.17343568
rxn01069_d0,{'Lysine_and_threonine_metabolism_in_plants'},0.00101620148702,0.013538517,0.01280234,0.04099841683912544,0.021644447491419628,0.1257871897409808,0.1299181587448427,123.78174145,127.84684965
rxn01100_d0_f,,0.3994454903752577,0.0,0.0,15.817303737251748,8.350488301540182,44.93548712510966,45.433183567422965,,
rxn01100_d0_r,,0.0074975615439063,0.012210429,0.011566222,0.0,0.0,0.8434356835757901,0.8527774080321651,,
rxn01101_d0_f,,36.89567116853205,0.074591637,0.060735044,0.11612400747168897,0.06130578144217524,6.975080603955504,1.2492656777740974,,
rxn01101_d0_r,,29.377868828515147,0.0,0.0,0.0,0.0,5.55384945066654,0.9947173218769148,,
rxn01106_d0_f,,0.0918804744416936,0.0,0.0,0.0,0.0,1.5860686275250613,1.206611623043941,,
rxn01106_d0_r,,0.4366244749009758,0.04669237,0.08323002,1.614215320430753,0.8521987295266933,7.5371441631976435,5.733929537502548,,
rxn01111_d0_f,,0.2340578471913475,0.019229889,0.029594421,8.773821532577088,4.631996406254525,26.06537238473533,26.06537238473533,,
rxn01111_d0_r,,0.0092759176553713,0.0,0.0,0.0,0.0,1.032993556074766,1.032993556074766,,
rxn01116_d0_f,,0.0210755438348875,0.019930184,0.01440382,0.0,0.0,1.0184167373144857,1.1803300791271905,,
rxn01116_d0_r,,0.3461452753166754,0.0,0.0,5.945182716255816,3.138662539917754,16.726502750609292,19.385771651012536,,
rxn01200_d0_f,,0.0941165890632089,0.0,0.0,2.8927704180807847,1.5271911026361968,7.916927607331439,9.34599741826667,,
rxn01200_d0_r,,0.0117242552098949,0.012574554,0.009564519,0.0,0.0,0.9862244336572618,1.1642459635802,,
rxn01207_d0_f,,0.0475051290632217,0.0,0.0,0.0,0.0,0.9445589171080228,0.9039299791210555,,
rxn01207_d0_r,,0.0475051290632217,0.00295376700000001,0.0008410210000000043,0.0,0.0,0.9445589171080228,0.9039299791210555,,
rxn01211_d0_f,,0.1297086877195579,0.025939941,0.024012506000000003,0.05863460732297378,0.03095518747375921,7.038210886673653,0.9932695795220398,,
rxn01211_d0_r,,0.1147421966382374,0.0,0.0,0.0,0.0,6.226103985310172,0.8786607544338958,,
rxn01249_d0_f,,0.011152222692893,0.0,0.0,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn01249_d0_r,,0.011152222692893,0.0063967699999999995,0.005803346000000001,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn01256_d0,{'Tyrosine_and_phenylalanine_metabolism_in_plants'},0.0049447986640497,0.000356495,0.002308011,0.15414488565771747,0.0813782858196951,0.5788367391090591,0.3205745647537978,117.059718373,64.83066077
rxn01257_d0_f,,0.0655935834863381,0.0,0.0,0.0,0.0,1.3997197494835376,0.9914661689654778,,
rxn01257_d0_r,,0.0655935834863381,0.004192829000000002,0.003247738,0.0,0.0,1.3997197494835376,0.9914661689654778,,
rxn01258_d0_f,,6.949016853170802,0.0014586449999999945,0.0,0.0,0.0,3.439015289127532,2.887258158225872,,
rxn01258_d0_r,,6.949016853170802,0.0,0.0007658010000000035,0.0,0.0,3.439015289127532,2.887258158225872,,
rxn01332_d0,{'Chorismate_biosynthesis_in_plants'},0.0015458429730798,0.001977712,0.001717925,0.15964188009424707,0.0842803346453606,0.4136335621667623,0.4731516983353845,267.57799422,306.08005245
rxn01334_d0_r,,0.0225514248184393,0.003027678,0.001749992,0.0,0.0,2.5208400257423933,2.284518603901068,,
rxn01353_d0_f,,0.011152222692893,0.0,0.0,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn01353_d0_r,,0.011152222692893,0.008842945,0.008059025000000001,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn01362_c0_f,,0.0200055071072429,0.012893915999999998,0.015205622000000002,0.0,0.0,2.2278722920554728,1.0781133007576478,,
rxn01362_c0_r,,0.0210756762280723,0.0,0.0,0.024965516399243957,0.013180138416562771,2.347049482582468,1.1357855985425167,,
rxn01396_d0_f,,20.16662553337166,0.0,0.0,0.0,0.0,0.6979211241970579,1.6970252615978532,,
rxn01396_d0_r,,20.16662553337166,0.0042351490000000006,0.004225016000000005,0.0,0.0,0.6979211241970579,1.6970252615978532,,
rxn01434_d0,{'Arginine_metabolism_and_urea_cycle_in_plants'},0.337573818991331,0.02055721,0.02410258,0.025194557834099535,0.013301057117632154,0.1514915130584692,0.0844660010450462,0.448765587,0.250214905
rxn01465_d0_f,,0.0169143184527055,0.0,0.0,0.0,0.0,1.6423636287610908,1.2460978495509651,,
rxn01465_d0_r,,0.01781912837384,0.015510083000000008,0.014483691,0.02496551639924386,0.013180138416562761,1.7302197791326548,1.3127562668044062,,
rxn01476_d0_f,,0.0142901487401406,0.00990796,0.010136365999999999,0.0,0.0,1.0531757327036393,1.2355002312220875,,
rxn01476_d0_r,,0.0142901487401406,0.0,0.0,0.0,0.0,1.0531757327036393,1.2355002312220875,,
rxn01512_d0_f,,0.011152222692893,0.0,0.0,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn01512_d0_r,,0.011152222692893,0.008842945,0.008059025000000001,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn01637_d0_f,,0.0111470844744461,9.4414000000001e-05,0.0,0.0,0.0,1.2413722133956384,1.2413722133956384,,
rxn01637_d0_r,,0.0117493126938321,0.0,0.00219369,0.025194557834099462,0.013301057117632206,1.3084381246105694,1.3084381246105694,,
rxn01643_d0_f,,0.012220026092608,0.0,0.0,0.0,0.0,1.3608581574050558,1.1862757015498844,,
rxn01643_d0_r,,0.01416634447126,0.002962590000000001,0.004033088999999997,0.07420942489316526,0.03917765914648021,1.577605914113862,1.375217213014529,,
rxn01644_d0,{'Lysine_and_threonine_metabolism_in_plants'},0.0009638307623975,0.0,0.0,0.021987977746123204,0.011608195302660823,0.1073350372107689,0.0415867812311592,111.3629502,43.147389408
rxn01652_d0_f,,0.0066942163313717,0.014471768999999995,0.011403083999999994,0.0,0.0,0.968201339785461,1.051857609342702,,
rxn01652_d0_r,,0.0066942163313717,0.0,0.0,0.0,0.0,0.968201339785461,1.051857609342702,,
rxn01673_d0_f,,0.011152222692893,0.0,0.0,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn01673_d0_r,,0.011152222692893,0.008842945,0.008059025000000001,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn01678_d0_f,,0.011152222692893,0.0,0.0,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn01678_d0_r,,0.011152222692893,0.008842945,0.008059025000000001,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn01739_d0_f,,29.494144881770072,0.0,0.0,0.1596418800942471,0.0842803346453606,0.9177619311450896,1.007789915958557,,
rxn01739_d0_r,,21.82188480151301,0.032227157000000006,0.030687511,0.0,0.0,0.6790261327101862,0.7456352960335185,,
rxn01740_d0_f,,0.0291799563294967,0.024445415,0.023925662,0.0,0.0,1.7806724870723758,1.1794814011089938,,
rxn01740_d0_r,,0.0394392082743574,0.0,0.0,0.1596418800942471,0.0842803346453606,2.4067312607687037,1.5941700566236163,,
rxn01807_d0_f,,20.16662553337166,0.0,0.0,0.0,0.0,0.6979211241970579,1.6970252615978532,,
rxn01807_d0_r,,20.16662553337166,0.007433533999999999,0.007126809999999997,0.0,0.0,0.6979211241970579,1.6970252615978532,,
rxn01917_d0_f,,0.028922704069165,0.0,0.0,0.025194557834099462,0.013301057117632206,1.9094090180813383,1.485365184347586,,
rxn01917_d0_r,,0.0274402285384431,0.007009506999999998,0.006137251999999999,0.0,0.0,1.8115394640909517,1.4092306177207752,,
rxn01974_d0_f,,0.0116733201638217,0.006572246,0.008206844000000005,0.021987977746123207,0.011608195302660825,1.299975372274129,1.299975372274129,,
rxn01974_d0_r,,0.0111477384361332,0.0,0.0,0.0,0.0,1.241445040498442,1.241445040498442,,
rxn01975_d0_f,,0.0066336299477112,0.0017573840000000007,0.002167464000000001,0.0,0.0,1.2696310857084665,1.0252585545470518,,
rxn01975_d0_r,,0.0066336299477112,0.0,0.0,0.0,0.0,1.2696310857084665,1.0252585545470518,,
rxn02159_d0_f,,0.8740651759347059,0.022115469,0.022385359,0.008703574524507084,0.004594910640636561,1.3802488544657885,1.1448924543870336,,
rxn02159_d0_r,,0.858055763056225,0.0,0.0,0.0,0.0,1.3549681609951176,1.1239225581957817,,
rxn02212_d0,{'Chorismate_biosynthesis_in_plants'},0.0180862122741814,0.0,0.0,0.1596418800942471,0.0842803346453606,0.4068533839959874,0.3599545494704201,22.49522331,19.9021522
rxn02213_d0_f,,0.0394392082743572,0.0,0.0,0.1596418800942471,0.0842803346453606,2.406731260768688,1.5941700566236066,,
rxn02213_d0_r,,0.0291799563294967,0.020197988,0.020084022999999993,0.0,0.0,1.7806724870723758,1.1794814011089938,,
rxn02305_d0_f,,0.0266142602394294,0.0,0.0,0.0,0.0,1.1890435724998454,1.0945689999023736,,
rxn02305_d0_r,,0.0266142602394294,0.005686998,0.005334616,0.0,0.0,1.1890435724998454,1.0945689999023736,,
rxn02320_d0_f,,2.844558674538031,0.0,0.0,0.0,0.0,1.0062531991806904,1.1759583906904774,,
rxn02320_d0_r,,2.8976318152806626,0.011045098,0.014483452,0.008703574524507075,0.004594910640636578,1.0250276467394188,1.1978991598281468,,
rxn02373_d0,{'Proline_metabolism_in_plants'},0.0012211769354222,0.001233652,0.0,0.021987977746123103,0.011608195302660817,0.1058513529987252,0.02568975193457,86.67978401100001,21.03687941
rxn02473_d0,{'Histidine_Biosynthesis_in_plants'},4.942448138950495,,0.003183931,,0.004594910640636579,,0.079680281532758,,0.016121622
rxn02474_d0_f,,0.0189685635166194,0.0,0.0,0.0,0.0,1.626786602192969,1.3399486689865414,,
rxn02474_d0_r,,0.0189685635166194,0.011155129,0.010350944,0.0,0.0,1.626786602192969,1.3399486689865414,,
rxn02476_d0_f,,0.023627081266239,0.0,0.0,0.15964188009424712,0.08428033464536061,2.633053364195739,1.1011084393079127,,
rxn02476_d0_r,,0.0174810101345413,0.025119543,0.023880839,0.0,0.0,1.9481218194337224,0.8146790358856141,,
rxn02484_d0_f,,0.0266142602394294,0.0,0.0,0.0,0.0,1.1890435724998454,1.0945689999023736,,
rxn02484_d0_r,,0.0266142602394294,0.017953395999999996,0.016656278999999996,0.0,0.0,1.1890435724998454,1.0945689999023736,,
rxn02507_d0,{'Tryptophan_metabolism_in_plants'},0.0001938787412349,0.0,0.0,0.005496994436529572,0.00290204882566549,0.0215939098141447,0.0139354767289455,111.378430009,71.87728082
rxn02789_d0_f,,0.0120858538544047,0.0,0.0,0.03939512679513727,0.020798016583934053,1.3459163411214834,1.3459163411214834,,
rxn02789_d0_r,,0.0111441883983661,0.003729343999999999,0.002271414000000001,0.0,0.0,1.2410496978193146,1.2410496978193146,,
rxn02811_d0_f,,0.0111441883983661,0.0,0.0,0.0,0.0,1.2410496978193146,1.2410496978193146,,
rxn02811_d0_r,,0.0120858538544045,0.008475301999999997,0.008995056000000001,0.03939512679513732,0.0207980165839339,1.345916341121459,1.345916341121459,,
rxn02834_d0,{'Histidine_Biosynthesis_in_plants'},0.0007196503993711,0.021160439,0.020745037,0.008703574524507077,0.004594910640636579,0.0712131073349114,0.0226727549088934,98.95514183,31.50523494
rxn02835_d0_f,,0.0399468587455846,0.027992724999999996,0.027274489,0.008703574524507075,0.004594910640636578,3.9529470726726177,1.2585351700079077,,
rxn02835_d0_r,,0.0392151904759129,0.0,0.0,0.0,0.0,3.880544735277668,1.2354837892716826,,
rxn02895_d0,{'Purine_de_novo_biosynthesis_in_plants'},0.0013482140718007,0.008997023,0.006332837,0.02496551639923344,0.013180138416561342,0.1501410965601932,0.0423266332242583,111.3629502,31.39459386
rxn02914_d0_f,,0.02012672912947,0.0,0.0,0.0,0.0,2.5077958374082594,1.9161876509025024,,
rxn02914_d0_r,,0.0252771630234203,0.0673542,0.059528946,0.11612400747168895,0.06130578144217523,3.1495412793530537,2.406540442997592,,
rxn02937_d0,{'Purine_de_novo_biosynthesis_in_plants'},2.075180260969182,0.008853644,,0.02496551639923344,,0.1697061358709864,,0.081778985,
rxn02938_d0_f,,0.0992039211211287,0.0,0.0,0.0,0.0,11.033977946001109,0.9178061724974022,,
rxn02938_d0_r,,0.1045922573511574,0.011613843999999984,0.0028749099999999944,0.024965516399233254,0.013180138416561293,11.63329682831808,0.9676575109880786,,
rxn03004_d0_f,,0.0662456420945952,0.017224431,0.013327479,0.024965516399233438,0.01318013841656134,1.4972248819478071,1.3146802394223789,,
rxn03004_d0_r,,0.062832829306921,0.0,0.0,0.0,0.0,1.4200915330727375,1.24695114221782,,
