,rxn_ID,Control,FeLim,FeEx,ZnLim,ZnEx,fluxes_Control,fluxes_FeLim,fluxes_FeEX,fluxes_ZnLim,fluxes_ZnEx,v_Control,v_FeLim,v_FeEX,v_ZnLim,v_ZnEx
36,rxn00337_d0_f,23.315796,17.124573,14.4505005,18.47467,18.731812,0.5967514685076121,0.17348405469859898,0.6294311329619466,0.6967948584104615,0.3847051250089132,965.9767890273464,1285.3570917421337,976.0898734004004,992.577420470426,912.0572544918144
37,rxn00338_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,rxn00361_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,rxn00391_d0_f,32.48474,2.6556396,40.57538,1.0358887,39.27887,0.0,0.0,0.0,0.0,0.0,673.1464269313124,852.9582999310029,637.7660282260368,995.905175952846,645.711895057644
40,rxn00392_d0,34.422596,5.6961927,41.897423,3.704512,41.3727,0.0,0.0,0.0,0.0,0.0,,,,,
41,rxn00394_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,rxn00409_d0_f,3.8173828,3.4524536,3.32312,3.294983,4.9561462,0.0,0.0,0.0,0.0,0.0,1529.0433335024504,799.722374265749,1411.1748654035011,1126.7292481598142,509.7909678313704
43,rxn00414_d0,0.82097214,0.7289907,0.85831535,0.9495954,0.632358,0.40335978889866364,0.11726237030553446,0.4254488213539084,0.4709817098515156,0.26003216783009864,0.7570992275646299,0.672274052180292,0.7915370440704484,0.8757153808431858,0.5831595406996205
44,rxn00420_d0_f,0.0,0.0,0.57507324,1.0296631,0.5475464,5.205735649968852,1.5133806549386362,5.490815290751973,6.078459838923831,3.355958534954285,1320.804357698821,1985.0065722333084,1236.9650236376983,1168.941362072218,862.0248643232388
45,rxn00459_d0_f,0.0,0.0,0.0,0.0,0.0,12.980633717904604,3.773653000923808,13.691487023999711,15.156793591417912,8.368167621991708,1022.76499617991,991.382900016388,1306.9186002103002,1061.9692663802532,905.8068442133622
46,rxn00493_d0_f,0.69940186,0.0,0.0,0.0,1.7734375,0.0,0.0,0.0,0.0,0.0,1004.6998477407616,1030.6694605047896,1019.718153304154,1004.128931753596,1011.3640864569072
47,rxn00506_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,rxn00527_d0_f,0.55114746,0.0,0.0,0.0,1.4140625,0.0,0.0,0.0,0.0,0.0,936.9226552597648,1024.8785992874584,966.9497508755207,998.7444558686168,1000.0751401746018
49,rxn00533_d0_f,15.677124,14.417358,16.335938,16.133362,15.738159,4.62482388093399,1.344501423914141,4.8780912804550844,5.400160152681074,2.9814647188190753,995.2515926080744,997.0304963293986,998.711499429284,999.3036588340518,1003.231757465322
50,rxn00611_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.01925612163,1229.4954371893366,1101.0103432791234,1090.694727186514,567.2802040536916
51,rxn00689_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,rxn00692_d0_f,2.2182007,0.9641113,1.1384277,0.69555664,0.0,0.0,0.0,0.0,0.0,0.0,1028.9029380058034,918.5216008809944,1028.9029380058034,1028.9029380058034,1028.9029380058034
53,rxn00693_d0_f,0.0,0.0,0.0,0.0,0.0,0.09024945048417594,0.026236786050096772,0.09519174541708451,0.10537946932750811,0.05818071335011345,1117.648286576261,1149.837599588035,1093.667004774229,1059.777128075336,1021.2828950136976
54,rxn00720_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.9611369227969,1996.044484274601,1068.042339616875,1127.7982921054145,1069.4244626614163
55,rxn00737_d0,0.0,0.0,0.0,0.0,0.0,0.1528715181670734,0.044441902901184285,0.16124316060444918,0.1784999174323095,0.09855100424611041,0.2934124931711485,0.1455419455829103,0.4284786412950045,0.3702363180362539,0.2615297662395855
56,rxn00747_d0_f,20.793701,23.079956,19.203125,20.197876,23.228638,68.55366677033199,19.929516228114807,72.30784408768558,80.0464599613166,44.19418859689581,1000.0,1000.0,1000.0,1000.0,1000.0
57,rxn00770_d0,0.49645424,2.3678694,1.776197,3.924363,1.4935384,2.6516762012666844,0.7708796097209021,2.7968888954484914,3.096220856955365,1.7094443471460812,2.6516762012666844,4.202055432255817,3.042680606747729,3.096220856955365,2.63841115491366
58,rxn00777_d0_f,10.598389,16.265198,10.82251,10.86084,11.718262,29.15425615742897,8.475552783407782,30.750819147082257,34.041869795614794,18.794745135080507,1000.0,1000.0,1000.0,1000.0,1000.0
59,rxn00781_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.7166991134416,1034.3966456453395,1003.8036283108636,1008.0623239525196,995.4358150944356
60,rxn00782_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0
61,rxn00800_d0_f,11.216919,11.06665,9.6828,10.800659,9.915558,2.2059544254060612,0.6413020133102192,2.3267582344090134,2.5757753145623656,1.4221028648863379,1370.480881154111,1366.9740233107968,743.5878119024868,796.203376637513,467.5357879280742
62,rxn00802_d0_f,7.1953125,0.0,5.0440674,7.633301,7.208496,0.20260080720937437,0.05889890745940086,0.2136957550179448,0.23656615563318126,0.13060976466351984,735.1293964666652,1812.664571022784,1213.1987164808886,537.9921194172629,600.5245417096171
63,rxn00830_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.8028300681063,789.0591929404135,819.6156122659834,1041.672043604897,683.2343505422434
64,rxn00832_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.4635896686686,938.913973104638,1003.0080212958568,1087.490335169456,996.3629644362696
65,rxn00838_d0,4.4531913,5.027418,4.9492345,5.673032,4.014607,2.2059544254060612,0.6413020133102192,2.3267582344090134,2.5757753145623656,1.4221028648863379,3.4221177329823838,3.8633907648221726,3.803309184534518,4.359521460808039,3.085081590784987
66,rxn00839_d0_f,3.8173828,3.4524536,3.32312,3.3839722,4.9561462,0.0,0.0,0.0,0.0,0.0,1529.0433335024504,799.722374265749,1411.1748654035011,1126.7292481598142,509.7909678313704
67,rxn00863_d0_f,0.1842041,0.0,0.0,0.0,0.0,0.06998936976323845,0.020346895304156676,0.07382216991529005,0.08172285376418996,0.045119736883761426,907.8796359537084,1039.5616879642048,887.6423612351028,1100.6410454113122,807.0728340802069
68,rxn00899_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,rxn00907_d0_f,10.543701,5.154663,5.245117,4.196045,12.237427,4.743437444427462,1.3789840570085488,5.003200431574664,5.5386588837972095,3.0579307992220723,727.3825655353525,1074.3718000675792,755.2186253220575,951.9730951536231,678.0389154303473
70,rxn00929_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.3789897974776,583.4378000391093,791.8681901304483,993.991789932252,1079.7255632886922
71,rxn00931_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.3789897974776,583.4378000391093,791.8681901304483,993.991789932252,1079.7255632886922
72,rxn00947_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,rxn00974_d0_f,5.1225586,10.743439,0.0,0.9206543,6.9851074,0.908019981402012,0.26397419434076813,0.9577455202167843,1.060246497519618,0.585369217991955,1000.0,541.9035287713505,1000.0,1000.0,1000.0
74,rxn00980_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.2121891397333,1172.5445867260032,1054.688834521325,1095.701976036372,1067.0921436145222
75,rxn01000_d0,0.0,0.0,0.0,0.0,0.0,1.149299124533178,0.334117438678783,1.2122377375563413,1.3419752828645921,0.7409135740912399,3.2320759370295105,2.8815132643291337,3.034489870654207,2.960634347475751,2.8658146843165864
76,rxn01011_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0
77,rxn01018_d0_f,0.15222168,0.0,0.0,0.0,0.0,0.20075898168928918,0.05836346284613359,0.21175306633596352,0.23441555421833427,0.1294224031665788,1180.2680662144828,1273.9004457375197,1398.5652898280598,1315.381316861956,868.0402777920328
78,rxn01019_d0_f,0.0,0.0,0.0,0.19970703,0.11187744,0.20260080720937446,0.05889890745940088,0.2136957550179448,0.23656615563318137,0.1306097646635199,1039.7272564076266,1268.4796087179427,940.01459595044,1031.3443100255945,793.4528113742289
79,rxn01069_d0_f,0.0,1.5175171,0.0,1.3638916,0.82055664,0.32968676809525466,0.09584458577484323,0.3477412740746556,0.38495765325763137,0.21253770795245502,915.9994478559298,937.0935413222144,1121.0490681953663,790.7107873535952,700.7830495438393
80,rxn01100_d0_f,64.86304,79.47449,66.883545,68.53589,72.98108,169.9133771567659,49.396211274362436,179.21827617221777,198.3987871434653,109.53730396885724,1000.0,1000.0,1000.0,1000.0,1000.0
81,rxn01101_d0_f,4.7337646,9.113953,6.880127,4.711975,6.7597046,5.205735649968852,1.5133806549386362,5.490815290751972,6.0784598389238305,3.355958534954284,1237.5926771937766,548.7159927056001,1106.6149483295528,1124.8574869646095,1031.5051448115137
82,rxn01102_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,rxn01106_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.6109886311634,713.5160346746067,994.873554522272,865.6092902664067,1002.1153966447658
84,rxn01111_d0,36.26776,47.006607,37.212112,39.50023,39.42874,94.04987326231971,27.341622465112444,99.20028924348475,109.81702028690354,60.63071506290163,162.397732514562,110.44541634128396,145.06234707581478,163.74031688279578,128.7343451282507
85,rxn01115_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,rxn01116_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.3946071513592,1017.8094456654212,957.035394158952,976.9361329184708,971.1630667529834
87,rxn01200_d0_f,8.615845,13.242371,11.567932,10.366211,10.413086,31.80593235869566,9.246432393128682,33.54770804253074,37.138090652570156,20.504189482226586,860.4347680143828,904.1526194710326,864.8897998634579,866.647146245823,870.5445848556305
88,rxn01207_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,rxn01211_d0_f,5.8780518,0.0,0.0,0.0,6.559082,4.74343744442746,1.3789840570085485,5.003200431574662,5.538658883797208,3.0579307992220714,727.3825655353525,1074.3718000675792,755.2186253220575,951.9730951536231,678.0389154303473
90,rxn01249_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965.5266545000396,638.8362868708799,868.1374858340507,1152.0227968924576,646.4732011620478
91,rxn01255_d0,3.3285754,3.9470835,3.6224573,2.5496564,3.0455678,1.2837523874994,0.37320489544729457,1.3540540113409778,1.4989691861484309,0.8275909633679396,3.894864336893383,4.6185988746707975,4.23874423201857,2.98342824526336,3.563708682966872
92,rxn01256_d0,2.1078677,1.9674366,1.8051234,0.9434099,1.5166787,1.239548575017354,0.36035422472887985,1.3074294829734259,1.4473547521921002,0.7990942874413535,3.914006141551811,4.31504183368075,3.7695180123383114,3.3066070324714008,3.678073957741287
93,rxn01257_d0_f,2.147583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.6557044825856,1272.7369688774677,1366.1771046909505,1213.397791575041,1357.188765470242
94,rxn01258_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.372689683105,595.6811543341155,1175.372689683105,1175.372689683105,1175.372689683105
95,rxn01301_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.7477293175209,1736.2170386991538,907.6204879810364,983.556555749802,757.8004610042983
96,rxn01302_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.7477293175209,1736.2170386991538,907.6204879810364,983.556555749802,757.8004610042983
97,rxn01332_d0,3.3285754,5.1744647,3.3946652,3.2078483,1.7127044,1.2837523874994001,0.3732048954472947,1.3540540113409782,1.4989691861484313,0.8275909633679398,3.997490608032314,6.214332246748139,4.07686196965704,3.852502052624256,2.0568919465516795
98,rxn01334_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.8901744998989,1029.144535021596,1006.3932589051255,1019.8037754245048,1011.8191157604396
99,rxn01345_d0_f,7.9694824,10.986816,12.484985,12.062988,9.051758,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0
100,rxn01353_d0_f,3.8173828,3.4524536,3.32312,3.3839722,4.9561462,0.0,0.0,0.0,0.0,0.0,1529.0433335024504,799.722374265749,1411.1748654035011,1126.7292481598142,509.7909678313704
101,rxn01396_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,rxn01434_d0,0.3457043,0.5635103,0.26767445,0.34251812,0.1955123,0.20260080720937437,0.05889890745940086,0.2136957550179448,0.23656615563318126,0.13060976466351984,0.2759902538464444,0.4498739332109658,0.2136957550179448,0.2734465981381289,0.1560856725429392
103,rxn01465_d0_f,0.0,0.0,0.0,0.0,2.8995972,0.0,0.0,0.0,0.0,0.0,990.6711696180572,1453.7923050820743,1160.1892113222384,1183.9179032804057,927.5993505990148
104,rxn01476_d0_f,0.11755371,0.0,0.0,0.012573242,0.0,0.0,0.0,0.0,0.0,0.0,1006.0734918413058,1009.456923064874,997.5619463823951,1003.003038541354,993.038872631057
105,rxn01486_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,rxn01512_d0_f,3.8173828,3.4524536,3.32312,3.3839722,4.9561462,0.0,0.0,0.0,0.0,0.0,1529.0433335024504,799.722374265749,1411.1748654035011,1126.7292481598142,509.7909678313704
107,rxn01539_d0_f,0.0,0.007341864,0.15925087,0.09820893,0.051114872,0.0,0.0,0.0,0.0,0.0,,,,,
108,rxn01636_d0_f,0.0,0.0,0.0,0.0,0.0,0.20260080720937446,0.05889890745940088,0.21369575501794483,0.2365661556331814,0.13060976466351987,702.4047678068574,1045.089336224635,859.0307229381942,982.0176354562116,831.6983062478192
109,rxn01637_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.1233144591512,840.5734461575852,894.0038996534581,966.4338695644165,830.335809261619
110,rxn01643_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.5397909630178,662.9621079219845,1071.7106229593014,885.9247970418987,659.6285054171251
111,rxn01644_d0,0.0,0.0,0.0,0.0,0.0,0.1768152499281814,0.05140268287365897,0.18649811347020642,0.20645773582532198,0.11398670370634467,0.3201500587018385,0.3842461327530226,0.3641529220119648,0.4091438111259734,0.2639613414966402
112,rxn01652_d0_f,0.98327637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.4807733318326,919.9301650672332,1030.4807733318326,1030.4807733318326,1030.4807733318326
113,rxn01673_d0_f,3.8173828,3.4524536,3.32312,3.3839722,4.9561462,0.0,0.0,0.0,0.0,0.0,1529.0433335024504,799.722374265749,1411.1748654035011,1126.7292481598142,509.7909678313704
114,rxn01678_d0_f,3.8173828,3.4524536,3.32312,3.3839722,4.9561462,0.0,0.0,0.0,0.0,0.0,1529.0433335024504,799.722374265749,1411.1748654035011,1126.7292481598142,509.7909678313704
115,rxn01739_d0,3.3285754,3.726907,2.9817452,3.163227,3.478042,1.2837523874994001,0.3732048954472946,1.3540540113409782,1.498969186148431,0.8275909633679397,3.527572292853715,3.520043544116916,3.5185234906152707,3.5166125085245783,3.511491764297263
116,rxn01740_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.209527793123,1360.0714067219085,1367.7488026123672,1190.776766492206,1108.5968791683374
117,rxn01807_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,rxn01827_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,rxn01917_d0_f,6.913208,2.0233154,5.9541626,5.8878174,1.9111328,0.2026008072093743,0.05889890745940084,0.21369575501794466,0.2365661556331812,0.1306097646635198,871.7319797387481,1238.1432213006312,763.1450112043259,795.1966293981452,912.5108163526596
120,rxn01974_d0_f,0.0,0.0,0.0,0.0,0.0,0.1768152499281814,0.05140268287365897,0.18649811347020645,0.20645773582532198,0.11398670370634466,1182.3308945400313,1096.236627491924,1227.7367698473413,1113.718627808349,1104.1157038631477
121,rxn01975_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074.1713047461017,1373.2864124475127,1087.3474396703875,1023.4137272867632,916.4159995965392
122,rxn02159_d0_f,0.0,0.0,0.0,0.0,0.0,0.06998936976323843,0.020346895304156672,0.07382216991529003,0.08172285376418996,0.045119736883761426,907.8796359537084,1039.5616879642048,887.6423612351028,1100.6410454113122,807.0728340802069
123,rxn02212_d0,2.7425447,3.4583926,2.784798,3.0493734,1.9118283,1.2837523874994001,0.3732048954472947,1.3540540113409782,1.498969186148431,0.8275909633679398,3.3745093956922325,3.3745093956922325,3.3745093956922325,3.3745093956922325,3.3745093956922325
124,rxn02213_d0,0.11395764,0.0,0.0,0.0,0.0,1.2837523874994001,0.3732048954472946,1.354054011340978,1.498969186148431,0.8275909633679397,4.089065996031259,4.528072462842603,4.553632742064791,3.9644414691004473,3.690840772143215
125,rxn02251_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,rxn02305_d0,4.0151186,4.158237,3.5213027,4.1164985,3.2066429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,rxn02320_d0_f,0.50964355,0.862854,0.21917725,0.0,1.1528931,0.0,0.0,0.0,0.0,0.0,1037.557256447668,702.9736788253063,1042.439231528533,1145.8662463602602,991.347877517053
128,rxn02373_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.0502801383053,1578.3375544839805,851.5648731132266,848.4992816859962,495.8362749482212
129,rxn02374_d0,3.8902168,0.0,0.0,0.0,0.05087792,0.17681524992818123,0.05140268287365892,0.18649811347020628,0.2064577358253218,0.11398670370634455,,,,,
130,rxn02380_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0
131,rxn02465_d0_f,1.0874034,1.2879587,1.5103712,1.1518202,1.443097,0.0,0.0,0.0,0.0,0.0,,,,,
132,rxn02473_d0,0.0,0.0,0.0,0.0,0.0,0.06998936976323841,0.020346895304156662,0.07382216991529005,0.0817228537641899,0.045119736883761405,0.0905838192487333,0.1133580439877027,0.0943390012304425,0.126531560307407,0.0912196818522784
133,rxn02474_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.4340663318767,992.775842005252,1251.7192700683995,1205.8933051735162,835.9062191856525
134,rxn02475_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,rxn02476_d0_f,7.984741,5.842041,5.393921,6.256958,5.1499023,1.2837523874994001,0.3732048954472946,1.3540540113409782,1.498969186148431,0.8275909633679397,932.9222170975664,1505.0578931590087,1110.9637671687512,778.3262424940771,1074.614562844098
136,rxn02484_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,rxn02507_d0,0.0,0.0,0.0,0.0,0.0,0.04420381248204533,0.01285067071841474,0.046624528367551606,0.0516144339563305,0.02849667592658616,0.0817174047431801,0.0887961870425557,0.0781421237711229,0.0738768904938122,0.0511750542945814
138,rxn02789_d0_f,0.0,0.0,0.0,0.0,0.0,0.3167939894546579,0.09209647348197222,0.33414245330078635,0.3699034433537015,0.20422617747386734,1020.9770757099832,412.67145791576297,1047.5558749341103,1057.8586906213473,869.99479235898
139,rxn02811_d0_f,0.0,0.3154602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.8601960951812,412.624216031309,1047.435952626295,1057.737588865768,869.8951969237547
140,rxn02834_d0,0.11942569,0.104996115,0.11543219,0.12642023,0.088087335,0.06998936976323841,0.020346895304156662,0.07382216991529003,0.08172285376418988,0.0451197368837614,0.1341864896584126,0.1179734448710907,0.1296993939621465,0.1420455438148855,0.0989747706942191
141,rxn02835_d0_f,0.0,0.0,0.016540527,0.0,0.0,0.06998936976323841,0.020346895304156662,0.07382216991529003,0.08172285376418989,0.045119736883761405,1123.5981679346205,987.8397360235524,1086.0258868763258,1189.4052314802188,828.7560939023472
142,rxn02895_d0,0.63467884,1.3508043,0.7564659,2.0238266,1.7274938,2.3367240373321114,0.679318580852196,2.4646891308296865,2.7284680150165093,1.5064055311691549,3.3687713483123747,3.437625385892348,4.742255109113947,4.988679398116596,3.5064726826022614
143,rxn02914_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.8510651668862,1138.481997397198,1137.6297245855071,1194.8969439494113,876.7676017309723
144,rxn02928_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.57235537569,1047.2645327322475,1542.5107648607143,1412.725642168724,409.72094687640384
145,rxn02929_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.57235537569,1047.2645327322475,1542.5107648607143,1412.725642168724,409.72094687640384
146,rxn02937_d0,4.4683833,4.6021876,4.616072,5.58022,3.718807,2.336724037332111,0.6793185808521959,2.464689130829686,2.7284680150165093,1.5064055311691549,3.944131245464774,4.062236963864351,4.074492439294264,4.925521922192102,3.2824987272805908
147,rxn02938_d0_f,15.128967,10.132446,14.194275,0.0,15.126221,0.0,0.0,0.0,0.0,0.0,969.9333169857614,1225.531280585668,977.866695493212,1004.5333646397332,820.0022444146201
148,rxn02988_d0_f,3.8847656,2.6851196,1.5678711,2.2678833,1.958374,0.0,0.0,0.0,0.0,0.0,1142.1779437282937,1138.0285323101732,1117.1950081577595,1083.6214550100335,999.306015484114
149,rxn03004_d0,0.44394016,0.0,0.17113972,0.6794796,1.3616838,2.3367240373321114,0.679318580852196,2.4646891308296865,2.7284680150165093,1.506405531169155,3.334797862976285,4.672074506512065,3.079681172873592,3.4343428522406456,3.136033249187601
150,rxn03062_d0_f,0.0,0.0,0.0,0.0,0.0,0.31679398945465803,0.09209647348197224,0.33414245330078635,0.36990344335370157,0.20422617747386734,995.1216628735992,1096.695550771626,1147.752349572008,1224.338152618548,961.3061590328606
151,rxn03080_d0_f,2.658081,0.033325195,1.6879883,0.0,2.1310425,0.0,0.0,0.0,0.0,0.0,1025.4977100576457,1194.149913971845,998.3057578890638,1058.710390549408,769.7331078758148
152,rxn03084_d0,1.3709192,3.6601324,3.4641135,4.2509923,3.1162012,2.3367240373321114,0.6793185808521961,2.4646891308296865,2.7284680150165093,1.5064055311691549,3.980108705633068,4.705327014395056,4.601901950717468,4.332553180997305,3.944192665791717
153,rxn03108_d0_f,5.352295,3.090149,3.748352,3.9655151,2.6970825,0.0,0.0,0.0,0.0,0.0,1176.87130057686,1051.923200325404,1177.020946432433,1182.0072246164464,1012.603733759047
154,rxn03136_d0_f,8.559448,11.634155,10.180725,9.914917,11.6979065,2.3367240373321114,0.6793185808521961,2.4646891308296865,2.7284680150165097,1.506405531169155,1370.480881154111,1366.9740233107968,743.5878119024868,796.203376637513,467.5357879280742
155,rxn03137_d0,4.493745,3.028734,1.7774854,3.0864162,3.3338022,2.4067134070953498,0.6996654761563528,2.5385113007449767,2.8101908687806993,1.5515252680529164,4.328362812104978,4.2224561724468765,4.510698031823229,4.890629397099032,4.480814078493357
156,rxn03147_d0,4.4683833,4.715276,4.656282,5.1764913,5.0920563,2.336724037332111,0.6793185808521959,2.464689130829686,2.7284680150165093,1.5064055311691549,3.802447774475073,4.012545148182842,3.9623431323623,4.405024394947325,4.333172981240257
157,rxn03175_d0_f,0.0,0.0,0.0,0.0,0.0,0.0699893697632384,0.020346895304156662,0.07382216991529003,0.08172285376418988,0.0451197368837614,1071.3033061256149,1101.9308017925894,1063.8220246106046,1017.4346767539524,776.4885967378342
158,rxn03891_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,rxn03892_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,rxn03907_d0_f,0.0,0.17016602,0.0,0.041625977,0.18859863,0.0,0.0,0.0,0.0,0.0,1423.9329116332497,1384.7759433175,976.5310570610928,1049.4748909595778,1045.5197712215077
161,rxn03908_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,rxn03909_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,rxn03910_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,rxn03958_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0
165,rxn04113_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,rxn05023_d0,1.1906921,0.6200597,0.85394096,0.5886831,0.68656904,0.0,0.0,0.0,0.0,0.0,,,,,
167,rxn05024_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,rxn05039_d0_f,3.8648438,4.1997013,3.7715902,3.8402975,3.6650941,0.0,0.0,0.0,0.0,0.0,,,,,
169,rxn05040_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,rxn05104_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,rxn05106_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.7533802755464,1031.1561413863212,1023.9468448220026,1082.6322071974594,1009.0499559464672
172,rxn05287_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,rxn05330_d0_f,0.0,0.0,0.0,0.0,0.0,0.653848059630253,0.1900828377098845,0.6896544821033669,0.7634635022707211,0.42151333141408653,1225.3697483475555,975.9091631241708,1170.880497151236,1259.348635650436,810.0632369388544
174,rxn05331_d0_f,0.0,0.0,0.0,0.0,0.0,0.6538480596302536,0.1900828377098846,0.6896544821033674,0.7634635022707215,0.42151333141408676,1225.3697483475555,975.9091631241708,1170.880497151236,1259.348635650436,810.0632369388544
