rxn_ID,subsystems,kapp,Pred_cold,Pred_control,FBA_cold,FBA_control,Vbf_cold,Vbf_control,RES_cold,RES_control
rxn00161_d0_f,,0.0110707905667761,0.0,0.0,0.0,0.0,1.232875898753894,1.232875898753894,,
rxn00161_d0_r,,0.013913395253695,0.63891214,1.0192993,0.2656193520018624,0.14022941763016356,1.5494367429906764,1.5494367429906764,,
rxn00175_d0,"{'Acetyl-CoA_biosynthesis_in_plants', 'Ethanol_Degradation_in_plants'}",0.357143903049436,0.4153918,0.0,0.01786523191872489,0.009431658683411894,0.0392592643958897,0.0536509370530184,0.0,0.0
rxn00179_d0_f,,0.0275756255426706,0.0,0.0,0.021987977746122905,0.011608195302660744,2.39024926594171,0.5801051093278903,,
rxn00179_d0_r,,0.0263340554742231,2.9445527,0.36569032,0.0,0.0,2.2826302405770944,0.5539863495129783,,
rxn00187_d0,"{'Glutamine,_glutamate,_aspartate,_asparagine_metabolism_in_plants'}",0.449398613997151,0.0,0.0,0.8698993695809857,0.4592492266615131,1.0914757571318066,2.1545649157495275,0.0787223322632946,0.090039568866041
rxn00211_d0_f,,0.0097628688652619,2.587111,1.3615941,0.008932615959362424,0.004715829341705934,1.5938284379121128,1.4358136089623914,,
rxn00211_d0_r,,0.0095773665732999,0.0,0.0,0.0,0.0,1.563544426899839,1.4085320056786963,,
rxn00213_d0_r,,0.0194925561294396,0.0,0.0,0.0,0.0,2.379625220359988,2.327471042344079,,
rxn00237_d0_f,,0.0113584902375338,1.10182825,1.20733418,0.008703574524506286,0.004594910640636166,1.264914982866023,1.264914982866023,,
rxn00237_d0_r,,0.0111504476740095,0.0,0.0,0.0,0.0,1.2417467492211838,1.2417467492211838,,
rxn00239_d0_f,,0.0337987962753505,0.0,0.0,0.0,0.0,1.107458019790991,1.0001112384567366,,
rxn00239_d0_r,,0.0337987962753505,1.0357852,0.8692682,0.0,0.0,1.107458019790991,1.0001112384567366,,
rxn00257_c0_f,,0.0092252487578528,0.0,0.0,0.0,0.0,0.8369093469182711,1.228214625941857,,
rxn00257_c0_r,,0.0115356972025273,0.72043926,1.6144011,0.11589496603685583,0.06118486274110782,1.0465119223799864,1.535818967756312,,
rxn00260_d0_f,,0.0110970658305323,0.0,0.51271694,0.0,0.0,1.238054267909061,1.2369181497042638,,
rxn00260_d0_r,,0.0157916884657749,0.39849349999999983,0.0,0.1933109710179959,0.10205538370255801,1.761814122860353,1.7601973689341857,,
rxn00313_d0,{'Lysine_and_threonine_metabolism_in_plants'},0.0003961721956289,0.0,0.0,0.02198797774612291,0.01160819530266065,0.088237808998589,0.0460944888018679,1169.812888687426,305.56886215699126
rxn00337_d0_f,,0.0048856598184295,0.0,0.0,0.07420942489316483,0.03917765914648011,1.6326618411537224,1.3824699608732114,,
rxn00337_d0_r,,0.0042144175289495,1.3552366,1.148459,0.0,0.0,1.408349933871777,1.1925319921727668,,
rxn00361_d0_f,,0.0056821809053195,0.0,0.0,0.0,0.0,1.265568858569431,1.265568858569431,,
rxn00361_d0_r,,0.0056821809053195,0.69827521,0.5915191,0.0,0.0,1.265568858569431,1.265568858569431,,
rxn00394_d0_f,,0.0494524840513539,1.0159771,1.25050898,0.0,0.0,1.0697320634871166,1.541349168282116,,
rxn00394_d0_r,,0.0494524840513539,0.0,0.0,0.0,0.0,1.0697320634871166,1.541349168282116,,
rxn00409_d0_f,,0.011152222692893,0.0,0.0,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn00409_d0_r,,0.011152222692893,1.1948162,1.1948162,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn00414_d0,"{'Arginine_metabolism_and_urea_cycle_in_plants', 'Pyrimidine_de_novo_biosynthesis_in_plants'}",0.0215791795225246,0.33741176,0.12660111,0.050160074233342844,0.02648119553419481,0.2267954716922058,0.1000176765218742,15.495675840177412,4.655355983989163
rxn00420_d0,"{'Alanine,_serine,_glycine_metabolism_in_plants'}",0.0063118630078992,0.18568057,1.1186419,0.11612400747171026,0.06130578144217615,0.1192432523744342,0.4226800315903845,53.396353125781296,321.68899326116286
rxn00459_d0_f,,0.2923322362431786,8.824837,2.981412,1.614215320430729,0.8521987295266839,8.1710588584537,3.0779450194660254,,
rxn00459_d0_r,,0.0615165371783179,0.0,0.0,0.0,0.0,1.7194656754657534,0.647703180655358,,
rxn00493_d0_f,,0.0111087493556523,0.0,0.029015769999999996,0.0,0.0,1.23935775104234,1.238220436677604,,
rxn00493_d0_r,,0.011137859484627,0.002440549999999986,0.0,0.14292185534979884,0.07545326946729482,1.2426054491246017,1.2414651544632742,,
rxn00495_c0,"{'Lignin_biosynthesis_in_plants', 'Phenylpropanoids_general_biosynthesis_in_plants'}",0.0017879163370121,0.6146087,0.09850608,0.12597278917049573,0.06650528558816055,0.4019870565838345,0.1850806404284889,1172.8155553945824,146.73638914596222
rxn00499_c0_f,,0.0764983277962941,0.0,0.0,0.0,0.0,2.7553508513538376,1.467605093806624,,
rxn00499_c0_r,,0.0779960564497903,2.99341014,1.4626321,0.008932615959362428,0.004715829341705936,2.809296709248886,1.4963387179828846,,
rxn00506_d0_f,,0.0294616798620898,1.9214892099999998,0.74001503,0.0,0.0,1.6940016100532809,0.8167338063837084,,
rxn00506_d0_r,,0.0294616798620898,0.0,0.0,0.0,0.0,1.6940016100532809,0.8167338063837084,,
rxn00527_d0_f,,0.0037677578607002,0.43353474999999997,0.35695370000000004,0.0,0.0,1.4088993928389737,0.9556412299556803,,
rxn00527_d0_r,,0.0037677578607002,0.0,0.0,0.0,0.0,1.4088993928389737,0.9556412299556803,,
rxn00533_d0,"{'Acetyl-CoA_carboxylase_complexes_in_plants', 'Fatty_acid_biosynthesis_in_plants_(plastidial)'}",0.0898914468505561,0.0,0.0,0.5751230429220255,0.30362685838521924,0.7215687377756919,1.6421524858326202,1.210122394036975,3.647724175222276
rxn00611_d0_f,,0.0205779860706515,0.09077529999999978,0.46792316999999994,0.0,0.0,1.950217555545207,1.2160316323627642,,
rxn00611_d0_r,,0.0219169653425964,0.0,0.0,0.029775386531208113,0.01571943113901963,2.077115342028916,1.295157021221171,,
rxn00689_d0_f,,4.637371273357247,0.4163779999999999,0.0,0.0,0.0,1.4944605990660609,1.451295281241198,,
rxn00689_d0_r,,4.637371273357247,0.0,0.4484369999999984,0.0,0.0,1.4944605990660609,1.451295281241198,,
rxn00692_d0_f,,0.0066672245440133,0.0,0.0,0.0,0.0,0.9642974497122974,1.0476164083540682,,
rxn00692_d0_r,,0.0077003640380455,0.15123496000000003,0.37381146,0.06985763763090996,0.03688020382616092,1.113723012435667,1.2099529066858297,,
rxn00693_d0_f,,2.22242991776862,0.3875626999999999,0.5759020000000001,0.011223030307916953,0.0059250163523998055,4.830371401939521,1.3874353310273748,,
rxn00693_d0_r,,2.170215055693287,0.0,0.0,0.0,0.0,4.716884279349785,1.3548382426472945,,
rxn00710_c0,{'Pyrimidine_de_novo_biosynthesis_in_plants'},0.0010438219362796,0.0,0.0,0.024965516399243725,0.013180138416562726,0.1162430903256204,0.0562524262490821,586.0768852498277,144.51445963899857
rxn00720_d0_f,,0.0180412022749634,0.5085843,1.254459958,0.0,0.0,0.6744102078454521,1.3458920071275249,,
rxn00720_d0_r,,0.0180412022749634,0.0,0.0,0.0,0.0,0.6744102078454521,1.3458920071275249,,
rxn00737_d0,{'Branched-chain_amino_acid_metabolism_in_plants'},0.0010400993473805,0.0,0.0,0.01901043909300214,0.010036252188758817,0.1158285318433759,0.0310808991489443,323.754357162838,40.95833506247608
rxn00747_d0_f,,5555.730669349318,23.0269439,,6.4000819100222515,,263.5176783512354,,,
rxn00747_d0_r,,313.5970632330304,0.0,,0.0,,14.874437757907415,,,
rxn00770_d0_f,,0.0208422726347737,0.0,0.0,0.06413160175952443,0.03385723629942679,1.6767752946569048,0.8559674219580534,,
rxn00770_d0_r,,0.0182739935341782,1.5936109,0.74490136,0.0,0.0,1.4701554590408394,0.7504912448094221,,
rxn00777_d0_f,,0.082922868071957,12.66640722,11.255422999999999,2.828638816321281,1.4933338663367672,9.234535228971986,9.234535228971986,,
rxn00777_d0_r,,0.0105744578018032,0.0,0.0,0.0,0.0,1.1776028177570097,1.1776028177570097,,
rxn00789_d0,{'Histidine_Biosynthesis_in_plants'},0.0001023127010781,0.0,0.0,0.008703574524506994,0.004594910640636553,0.0227876884735199,0.0227876884735199,1172.1537704996554,1172.1537704996554
rxn00790_d0,{'Purine_de_novo_biosynthesis_in_plants'},0.0013579906665293,1.503811,0.15279968,0.024965516399242993,0.01318013841656233,0.1521053981216172,0.0504123331644936,586.2790753734077,61.51273900526041
rxn00791_d0,{'Tryptophan_metabolism_in_plants'},0.0001344327043771,0.019773748,0.015467857,0.005496994436530707,0.0029020488256651816,0.0149708225651234,0.0135038290420899,454.6642190733879,355.6574610128059
rxn00799_c0_f,,17.373274632623417,0.0,0.0,0.0,0.0,1.413514310743886,0.5834002073623215,,
rxn00799_c0_r,,19.602086844031906,1.1781125,0.4344312,0.05886364875784846,0.031076106174830396,1.5948536393049342,0.6582444456422892,,
rxn00800_d0_f,,0.0113584902375339,0.0,0.0,0.008703574524506291,0.004594910640636176,1.2649149828660258,1.2649149828660258,,
rxn00800_d0_r,,0.0111504476740095,1.0270599,1.2746243,0.0,0.0,1.2417467492211838,1.2417467492211838,,
rxn00802_d0_f,,0.0302777255447613,0.811954,1.011354753,0.02519455783409917,0.013301057117631996,3.3718168425339323,1.1563243437777042,,
rxn00802_d0_r,,0.0287257964049866,0.0,0.0,0.0,0.0,3.198989435000445,1.0970552470456358,,
rxn00830_d0_f,,0.0081827662645797,0.0,0.0,0.0,0.0,1.041395762837766,1.3935624528054211,,
rxn00830_d0_r,,0.0081827662645797,1.0860878,1.2670687,0.0,0.0,1.041395762837766,1.3935624528054211,,
rxn00834_d0_f,,0.0284674424172861,0.5169306,1.0702746,0.0,0.0,4.057556946197116,1.1613851405098472,,
rxn00834_d0_r,,0.0284674424172861,0.0,0.0,0.0,0.0,4.057556946197116,1.1613851405098472,,
rxn00838_d0,"{'Purine_de_novo_biosynthesis_in_plants', 'Histidine_Biosynthesis_in_plants'}",0.0002101940261128,0.0,0.0,0.008703574524506291,0.004594910640636176,0.0234078268659765,0.0200389043142467,586.0768852498277,303.71686896399973
rxn00839_d0_f,,0.011152222692893,0.0,0.0,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn00839_d0_r,,0.011152222692893,1.1948162,1.1948162,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn00863_d0_f,,0.8740651759347036,1.8149178,1.040587,0.008703574524506987,0.004594910640636508,1.3802488544657845,1.1448924543870305,,
rxn00863_d0_r,,0.858055763056225,0.0,0.0,0.0,0.0,1.3549681609951176,1.1239225581957817,,
rxn00899_d0_f,,0.0475051290632217,0.0,0.0,0.0,0.0,0.9445589171080228,0.9039299791210555,,
rxn00899_d0_r,,0.0475051290632217,0.8602029,0.7828322,0.0,0.0,0.9445589171080228,0.9039299791210555,,
rxn00907_d0_f,,0.1297086877195579,0.0,0.0,0.058634607322992985,0.030955187473761102,7.0382108866736575,0.9932695795220404,,
rxn00907_d0_r,,0.1147421966382374,0.24016290000000007,0.678422,0.0,0.0,6.226103985310172,0.8786607544338958,,
rxn00974_d0_f,,0.0069149903827821,0.0,0.0,0.11291742738373503,0.05961291962720586,1.5401474595015718,1.5401474595015718,,
rxn00974_d0_r,,0.0055593792216113,0.43832760000000004,0.05230574999999993,0.0,0.0,1.238217742990654,1.238217742990654,,
rxn01007_d0,"{'UDP-D-glucuronate,_UDP-D-xylose_and_UDP-D-apiose_biosynthesis_in_plants'}",0.0001036864562311,0.0,0.0,0.008932615959362426,0.004715829341705935,0.02309855034729,0.0230988251527375,1172.1614488948676,1172.1641816686722
rxn01011_d0_f,,0.1937230267602565,0.2708094,0.6647501,0.0,0.0,0.3934956887046004,0.7303463420798773,,
rxn01011_d0_r,,0.1937230267602565,0.0,0.0,0.0,0.0,0.3934956887046004,0.7303463420798773,,
rxn01018_d0,{'Pyrimidine_de_novo_biosynthesis_in_plants'},0.0026145117583427,0.0,0.07888383,0.024965516399243718,0.013180138416562721,0.1092949291572809,0.056936555765637,97.7351332085849,37.245675024337416
rxn01019_d0,{'Arginine_metabolism_and_urea_cycle_in_plants'},0.0006195676057405,0.102195635,0.08043899,0.025194557834099168,0.013301057117631992,0.0683100815741976,0.0589663776747945,568.8859657927734,447.77460006876976
rxn01069_d0,{'Lysine_and_threonine_metabolism_in_plants'},0.00101620148702,0.26601118,0.20786977,0.04099841683912506,0.021644447491419472,0.1257871897409808,0.1299181587448427,537.6126901213639,420.1080049757066
rxn01100_d0_f,,0.3994454903752577,53.329952199999994,49.51480945,15.817303737251816,8.350488301540167,44.93548712510966,45.433183567422965,,
rxn01100_d0_r,,0.0074975615439063,0.0,0.0,0.0,0.0,0.8434356835757901,0.8527774080321651,,
rxn01101_d0_f,,36.89567116853205,2.296638999999999,1.7241913,0.11612400747171027,0.061305781442176153,6.975080603955504,1.2492656777740974,,
rxn01101_d0_r,,29.377868828515147,0.0,0.0,0.0,0.0,5.55384945066654,0.9947173218769148,,
rxn01106_d0_f,,0.0918804744416936,0.0,0.0,0.0,0.0,1.5860686275250613,1.206611623043941,,
rxn01106_d0_r,,0.4366244749009758,10.376768,5.4073863,1.614215320430729,0.8521987295266839,7.5371441631976435,5.733929537502548,,
rxn01111_d0_f,,0.2340578471913475,32.585347999999996,29.290467,8.773821532577127,4.6319964062545145,26.06537238473533,26.06537238473533,,
rxn01111_d0_r,,0.0092759176553713,0.0,0.0,0.0,0.0,1.032993556074766,1.032993556074766,,
rxn01116_d0_f,,0.0210755438348875,0.0,0.0,0.0,0.0,1.0184167373144857,1.1803300791271905,,
rxn01116_d0_r,,0.3461452753166754,19.7320101,18.8107671,5.945182716255857,3.138662539917748,16.726502750609292,19.385771651012536,,
rxn01200_d0_f,,0.0941165890632089,9.838239,10.997739099999999,2.8927704180808056,1.5271911026361942,7.916927607331439,9.34599741826667,,
rxn01200_d0_r,,0.0117242552098949,0.0,0.0,0.0,0.0,0.9862244336572618,1.1642459635802,,
rxn01207_d0_f,,0.0475051290632217,0.0,0.0,0.0,0.0,0.9445589171080228,0.9039299791210555,,
rxn01207_d0_r,,0.0475051290632217,0.8602029,0.7828322,0.0,0.0,0.9445589171080228,0.9039299791210555,,
rxn01211_d0_f,,0.1297086877195579,2.2382040000000005,1.0023029,0.05863460732299299,0.03095518747376111,7.038210886673653,0.9932695795220398,,
rxn01211_d0_r,,0.1147421966382374,0.0,0.0,0.0,0.0,6.226103985310172,0.8786607544338958,,
rxn01249_d0_f,,0.011152222692893,0.0,0.0,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn01249_d0_r,,0.011152222692893,0.3492059700000001,0.5555134,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn01256_d0,{'Tyrosine_and_phenylalanine_metabolism_in_plants'},0.0049447986640497,0.1776079,0.0,0.15414488565771575,0.08137828581969457,0.5788367391090591,0.3205745647537978,594.9389674871751,205.17445999608003
rxn01257_d0_f,,0.0655935834863381,0.0,0.10905564999999995,0.0,0.0,1.3997197494835376,0.9914661689654778,,
rxn01257_d0_r,,0.0655935834863381,0.81994374,0.0,0.0,0.0,1.3997197494835376,0.9914661689654778,,
rxn01258_d0_f,,6.949016853170802,0.32356169999999995,0.0,0.0,0.0,3.439015289127532,2.887258158225872,,
rxn01258_d0_r,,6.949016853170802,0.0,0.06712790000000002,0.0,0.0,3.439015289127532,2.887258158225872,,
rxn01332_d0,{'Chorismate_biosynthesis_in_plants'},0.0015458429730798,0.7333984,0.0,0.15964188009424624,0.08428033464535964,0.4136335621667623,0.4731516983353845,1274.2172186960888,1414.4566524095037
rxn01334_d0_r,,0.0225514248184393,1.9301062,0.0,2.5208400257423933,1.527191102636194,2.5208400257423933,2.284518603901068,,
rxn01353_d0_f,,0.011152222692893,0.0,0.0,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn01353_d0_r,,0.011152222692893,1.1948162,1.1948162,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn01362_c0_f,,0.0200055071072429,0.0,0.0,0.0,0.0,2.2278722920554728,1.0781133007576478,,
rxn01362_c0_r,,0.0210756762280723,0.3578337000000005,1.0345134,0.024965516399243725,0.013180138416562728,2.347049482582468,1.1357855985425167,,
rxn01396_d0_f,,20.16662553337166,0.0,0.0,0.0,0.0,0.6979211241970579,1.6970252615978532,,
rxn01396_d0_r,,20.16662553337166,0.5845739,0.8216131599999998,0.0,0.0,0.6979211241970579,1.6970252615978532,,
rxn01434_d0,{'Arginine_metabolism_and_urea_cycle_in_plants'},0.337573818991331,0.0,0.0,0.025194557834099168,0.013301057117631992,0.1514915130584692,0.0844660010450462,0.1424641131763594,0.0596133469490892
rxn01465_d0_f,,0.0169143184527055,1.9229441,1.2553556,0.0,0.0,1.6423636287610908,1.2460978495509651,,
rxn01465_d0_r,,0.01781912837384,0.0,0.0,0.024965516399243753,0.013180138416562749,1.7302197791326548,1.3127562668044062,,
rxn01476_d0_f,,0.0142901487401406,0.93679124,1.1416597,0.0,0.0,1.0531757327036393,1.2355002312220875,,
rxn01476_d0_r,,0.0142901487401406,0.0,0.0,0.0,0.0,1.0531757327036393,1.2355002312220875,,
rxn01512_d0_f,,0.011152222692893,0.0,0.0,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn01512_d0_r,,0.011152222692893,1.1948162,1.1948162,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn01637_d0_f,,0.0111470844744461,1.1942672,1.1942672,0.0,0.0,1.2413722133956384,1.2413722133956384,,
rxn01637_d0_r,,0.0117493126938321,0.0,0.0,0.02519455783409918,0.013301057117632116,1.3084381246105694,1.3084381246105694,,
rxn01643_d0_f,,0.012220026092608,0.18410641000000005,0.33435542000000007,0.0,0.0,1.3608581574050558,1.1862757015498844,,
rxn01643_d0_r,,0.01416634447126,0.0,0.0,0.07420942489316487,0.03917765914648014,1.577605914113862,1.375217213014529,,
rxn01644_d0,{'Lysine_and_threonine_metabolism_in_plants'},0.0009638307623975,0.0,0.0,0.021987977746122857,0.011608195302660738,0.1073350372107689,0.0415867812311592,433.8205735494013,102.92181725501808
rxn01652_d0_f,,0.0066942163313717,0.8191258859999999,1.0553545,0.0,0.0,0.968201339785461,1.051857609342702,,
rxn01652_d0_r,,0.0066942163313717,0.0,0.0,0.0,0.0,0.968201339785461,1.051857609342702,,
rxn01673_d0_f,,0.011152222692893,0.0,0.0,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn01673_d0_r,,0.011152222692893,1.1948162,1.1948162,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn01678_d0_f,,0.011152222692893,0.0,0.0,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn01678_d0_r,,0.011152222692893,1.1948162,1.1948162,0.0,0.0,1.2419444205607475,1.2419444205607475,,
rxn01739_d0_f,,29.494144881770072,0.0,0.0,0.1596418800942464,0.08428033464535974,0.9177619311450896,1.007789915958557,,
rxn01739_d0_r,,21.82188480151301,0.53523123,0.696663,0.0,0.0,0.6790261327101862,0.7456352960335185,,
rxn01740_d0_f,,0.0291799563294967,0.53615272,0.719430128,0.0,0.0,1.7806724870723758,1.1794814011089938,,
rxn01740_d0_r,,0.0394392082743574,0.0,0.0,0.1596418800942464,0.08428033464535974,2.4067312607687037,1.5941700566236163,,
rxn01807_d0_f,,20.16662553337166,0.0,0.0,0.0,0.0,0.6979211241970579,1.6970252615978532,,
rxn01807_d0_r,,20.16662553337166,0.5845739,0.71008893,0.0,0.0,0.6979211241970579,1.6970252615978532,,
rxn01917_d0_f,,0.028922704069165,0.0,0.0,0.025194557834099157,0.013301057117632102,1.9094090180813383,1.485365184347586,,
rxn01917_d0_r,,0.0274402285384431,2.1337125,1.4492387,0.0,0.0,1.8115394640909517,1.4092306177207752,,
rxn01974_d0_f,,0.0116733201638217,0.0,0.0,0.021987977746122857,0.01160819530266074,1.299975372274129,1.299975372274129,,
rxn01974_d0_r,,0.0111477384361332,0.19341302000000005,0.16203427999999997,0.0,0.0,1.241445040498442,1.241445040498442,,
rxn01975_d0_f,,0.0066336299477112,0.15794912000000005,0.5176074199999998,0.0,0.0,1.2696310857084665,1.0252585545470518,,
rxn01975_d0_r,,0.0066336299477112,0.0,0.0,0.0,0.0,1.2696310857084665,1.0252585545470518,,
rxn02159_d0_f,,0.8740651759347059,0.5774991,0.3585009,0.008703574524506987,0.004594910640636507,1.3802488544657885,1.1448924543870336,,
rxn02159_d0_r,,0.858055763056225,0.0,0.0,0.0,0.0,1.3549681609951176,1.1239225581957817,,
rxn02212_d0,{'Chorismate_biosynthesis_in_plants'},0.0180862122741814,0.0,0.0,0.15964188009424646,0.08428033464535976,0.4068533839959874,0.3599545494704201,45.20185545180152,36.90661354114536
rxn02213_d0_f,,0.0394392082743572,0.0,0.0,0.15964188009424643,0.08428033464535975,2.406731260768688,1.5941700566236066,,
rxn02213_d0_r,,0.0291799563294967,1.23013153,1.1076148,0.0,0.0,1.7806724870723758,1.1794814011089938,,
rxn02305_d0_f,,0.0266142602394294,1.1681583,1.0050436,0.0,0.0,1.1890435724998454,1.0945689999023736,,
rxn02305_d0_r,,0.0266142602394294,0.0,0.0,0.0,0.0,1.1890435724998454,1.0945689999023736,,
rxn02320_d0_f,,2.844558674538031,0.2125579500000001,0.11282685000000003,0.0,0.0,1.0062531991806904,1.1759583906904774,,
rxn02320_d0_r,,2.8976318152806626,0.0,0.0,0.008703574524506992,0.004594910640636552,1.0250276467394188,1.1978991598281468,,
rxn02373_d0,{'Proline_metabolism_in_plants'},0.0012211769354222,0.0,0.02661152,0.021987977746122905,0.011608195302660745,0.1058513529987252,0.02568975193457,165.36153411233337,20.536604296086328
rxn02473_d0,{'Histidine_Biosynthesis_in_plants'},4.942448138950495,,0.0,,0.004594910640636552,,0.079680281532758,,0.0030209892587258
rxn02474_d0_f,,0.0189685635166194,0.0,0.0,0.0,0.0,1.626786602192969,1.3399486689865414,,
rxn02474_d0_r,,0.0189685635166194,1.820322,1.3326495,0.0,0.0,1.626786602192969,1.3399486689865414,,
rxn02476_d0_f,,0.023627081266239,0.0,0.0,0.1596418800942464,0.08428033464535974,2.633053364195739,1.1011084393079127,,
rxn02476_d0_r,,0.0174810101345413,0.4560252,0.66926795,0.0,0.0,1.9481218194337224,0.8146790358856141,,
rxn02484_d0_f,,0.0266142602394294,0.0,0.0,0.0,0.0,1.1890435724998454,1.0945689999023736,,
rxn02484_d0_r,,0.0266142602394294,1.1681583,1.0050436,0.0,0.0,1.1890435724998454,1.0945689999023736,,
rxn02507_d0,{'Tryptophan_metabolism_in_plants'},0.0001938787412349,0.0,0.0,0.005496994436530712,0.0029020488256651803,0.0215939098141447,0.0139354767289455,579.1994591383747,276.56274454513544
rxn02789_d0_f,,0.0120858538544047,0.0,0.0,0.03939512679513682,0.020798016583933807,1.3459163411214834,1.3459163411214834,,
rxn02789_d0_r,,0.0111441883983661,0.52843898,0.4872232700000001,0.0,0.0,1.2410496978193146,1.2410496978193146,,
rxn02811_d0_f,,0.0111441883983661,0.0,0.0,0.0,0.0,1.2410496978193146,1.2410496978193146,,
rxn02811_d0_r,,0.0120858538544045,0.6959653299999999,0.9240922899999999,0.03939512679513688,0.02079801658393366,1.345916341121459,1.345916341121459,,
rxn02834_d0,{'Histidine_Biosynthesis_in_plants'},0.0007196503993711,0.16158187,0.03436828,0.008703574524506992,0.004594910640636552,0.0712131073349114,0.0226727549088934,586.0768852498277,128.72295225740066
rxn02835_d0_f,,0.0399468587455846,1.4087968000000002,1.2281148,0.008703574524506992,0.004594910640636552,3.9529470726726177,1.2585351700079077,,
rxn02835_d0_r,,0.0392151904759129,0.0,0.0,0.0,0.0,3.880544735277668,1.2354837892716826,,
rxn02895_d0,{'Purine_de_novo_biosynthesis_in_plants'},0.0013482140718007,0.0,0.0,0.024965516399242996,0.01318013841656233,0.1501410965601932,0.0423266332242583,436.89937392753694,60.44041043687677
rxn02914_d0_f,,0.02012672912947,0.0,0.0,0.0,0.0,2.5077958374082594,1.9161876509025024,,
rxn02914_d0_r,,0.0252771630234203,1.0177694000000006,1.2874815599999998,0.11612400747171026,0.06130578144217615,3.1495412793530537,2.406540442997592,,
rxn02937_d0,{'Purine_de_novo_biosynthesis_in_plants'},2.075180260969182,0.5617713,,0.024965516399243028,,0.1697061358709864,,0.0139525959566173,
rxn02938_d0_f,,0.0992039211211287,0.0,0.0,0.0,0.0,11.033977946001109,0.9178061724974022,,
rxn02938_d0_r,,0.1045922573511574,2.8243599999999986,0.842851,0.02496551639924302,0.01318013841656223,11.63329682831808,0.9676575109880786,,
rxn03004_d0_f,,0.0662456420945952,1.0040032600000002,0.8149516799999998,0.02496551639924299,0.013180138416562329,1.4972248819478071,1.3146802394223789,,
rxn03004_d0_r,,0.062832829306921,0.0,0.0,0.0,0.0,1.4200915330727375,1.24695114221782,,
rxn03062_d0_f,,0.0085251685751926,0.0006008199999999464,0.28138721,0.039395126795136876,0.02079801658393366,1.7059750422719009,1.2184861786288046,,
